customer_id,signup_date,location,age_group,gender
CUST_00551,2021-09-28,London,46-55,Male
CUST_00552,2022-06-02,Phoenix,46-55,Female
CUST_00553,2022-05-16,Los Angeles,46-55,Other
CUST_00554,2021-09-15,Los Angeles,46-55,Female
CUST_00555,2023-07-17,London,46-55,Other
CUST_00556,2023-07-19,Chicago,26-35,Female
CUST_00557,2023-05-17,Toronto,26-35,Female
CUST_00558,2021-02-22,Chicago,55+,Other
CUST_00559,2021-04-05,Los Angeles,26-35,Female
CUST_00560,2022-10-12,Berlin,46-55,Female
CUST_00561,2022-03-10,Los Angeles,46-55,Male
CUST_00562,2023-04-30,London,26-35,Male
CUST_00563,2021-10-11,Paris,55+,Other
CUST_00564,2021-02-15,Paris,55+,Male
CUST_00565,2021-01-04,Sydney,18-25,Female
CUST_00566,2021-12-08,New York,26-35,Female
CUST_00567,2023-03-01,Toronto,46-55,Female
CUST_00568,2021-05-14,Chicago,46-55,Other
CUST_00569,2022-10-15,Paris,18-25,Female
CUST_00570,2021-09-26,Toronto,26-35,Other
CUST_00571,2021-06-15,Chicago,55+,Male
CUST_00572,2023-01-30,New York,36-45,Male
CUST_00573,2022-03-29,Los Angeles,18-25,Other
CUST_00574,2022-07-19,London,55+,Male
CUST_00575,2022-12-24,Houston,46-55,Female
CUST_00576,2022-03-14,Houston,18-25,Other
CUST_00577,2022-07-29,Toronto,18-25,Other
CUST_00578,2021-01-10,Berlin,36-45,Other
CUST_00579,2021-04-25,Berlin,55+,Male
CUST_00580,2021-03-19,Phoenix,36-45,Other
CUST_00581,2023-08-26,Phoenix,18-25,Male
CUST_00582,2023-06-24,Phoenix,55+,Male
CUST_00583,2022-12-09,Houston,26-35,Other
CUST_00584,2023-07-15,Los Angeles,18-25,Female
CUST_00585,2021-06-02,New York,36-45,Male
CUST_00586,2022-07-13,Toronto,36-45,Male
CUST_00587,2021-02-06,Paris,36-45,Female
CUST_00588,2023-05-05,Berlin,36-45,Male
CUST_00589,2022-01-14,Sydney,36-45,Female
CUST_00590,2022-08-20,Chicago,46-55,Female
CUST_00591,2022-07-20,New York,18-25,Female
CUST_00592,2021-06-01,London,26-35,Male
CUST_00593,2022-03-17,New York,26-35,Female
CUST_00594,2021-05-11,Toronto,55+,Male
CUST_00595,2021-02-12,Los Angeles,46-55,Other
CUST_00596,2021-11-12,Phoenix,18-25,Male
CUST_00597,2022-01-09,Paris,36-45,Male
CUST_00598,2023-07-10,Sydney,36-45,Male
CUST_00599,2023-08-14,Houston,26-35,Female
CUST_00600,2023-03-27,Los Angeles,26-35,Female
CUST_00601,2023-09-23,New York,46-55,Male
CUST_00602,2023-06-01,Houston,18-25,Male
CUST_00603,2021-02-10,Chicago,18-25,Male
CUST_00604,2023-07-10,Phoenix,55+,Male
CUST_00605,2022-01-02,Los Angeles,36-45,Female
CUST_00606,2021-08-04,Sydney,18-25,Male
CUST_00607,2022-11-30,Los Angeles,18-25,Other
CUST_00608,2021-09-13,Phoenix,46-55,Male
CUST_00609,2022-11-14,Toronto,46-55,Male
CUST_00610,2021-04-16,Sydney,55+,Other
CUST_00611,2021-12-29,Sydney,36-45,Other
CUST_00612,2023-03-10,Phoenix,55+,Female
CUST_00613,2022-07-28,Los Angeles,46-55,Male
CUST_00614,2023-06-25,Berlin,36-45,Female
CUST_00615,2023-06-15,Toronto,46-55,Male
CUST_00616,2022-02-21,Chicago,46-55,Female
CUST_00617,2023-09-25,London,55+,Male
CUST_00618,2022-09-28,Toronto,26-35,Female
CUST_00619,2023-02-07,London,26-35,Other
CUST_00620,2021-06-08,Chicago,55+,Other
CUST_00621,2023-08-06,Sydney,46-55,Female
CUST_00622,2023-08-11,New York,46-55,Other
CUST_00623,2021-08-31,Phoenix,46-55,Male
CUST_00624,2023-06-05,Sydney,26-35,Female
CUST_00625,2021-06-16,Sydney,36-45,Other
CUST_00626,2023-09-27,Phoenix,18-25,Female
CUST_00627,2023-03-31,Houston,55+,Female
CUST_00628,2023-04-11,Phoenix,55+,Other
CUST_00629,2021-07-01,Paris,46-55,Male
CUST_00630,2023-06-22,New York,46-55,Male
CUST_00631,2022-02-27,Chicago,26-35,Female
CUST_00632,2021-01-26,Los Angeles,46-55,Male
CUST_00633,2021-07-03,Los Angeles,36-45,Female
CUST_00634,2023-01-25,London,55+,Male
CUST_00635,2023-08-05,Berlin,18-25,Female
CUST_00636,2021-12-07,Toronto,46-55,Female
CUST_00637,2023-03-13,Paris,36-45,Female
CUST_00638,2023-08-12,Houston,18-25,Other
CUST_00639,2022-02-26,Berlin,26-35,Other
CUST_00640,2023-04-02,New York,18-25,Female
CUST_00641,2022-11-17,Toronto,55+,Other
CUST_00642,2023-06-04,Berlin,36-45,Female
CUST_00643,2023-01-23,Toronto,55+,Other
CUST_00644,2023-04-11,Berlin,18-25,Male
CUST_00645,2021-09-12,Sydney,55+,Female
CUST_00646,2021-10-01,Paris,18-25,Female
CUST_00647,2021-06-13,Houston,26-35,Other
CUST_00648,2023-03-18,Sydney,55+,Other
CUST_00649,2022-12-20,Phoenix,55+,Other
CUST_00650,2021-04-21,Los Angeles,55+,Male
CUST_00651,2022-01-27,Toronto,18-25,Male
CUST_00652,2023-06-13,New York,55+,Other
CUST_00653,2021-02-09,Berlin,55+,Male
CUST_00654,2023-05-30,Paris,26-35,Male
CUST_00655,2022-04-27,Berlin,46-55,Female
CUST_00656,2021-08-16,Paris,55+,Female
CUST_00657,2021-07-24,Paris,18-25,Female
CUST_00658,2023-04-17,Chicago,18-25,Other
CUST_00659,2023-07-30,Los Angeles,55+,Male
CUST_00660,2022-04-17,Sydney,26-35,Other
CUST_00661,2021-12-25,Chicago,18-25,Other
CUST_00662,2021-11-09,Chicago,36-45,Female
CUST_00663,2023-04-21,Houston,26-35,Male
CUST_00664,2023-03-26,Houston,26-35,Other
CUST_00665,2023-06-12,Chicago,55+,Male
CUST_00666,2021-08-22,New York,46-55,Male
CUST_00667,2021-08-17,Toronto,18-25,Female
CUST_00668,2021-01-25,Los Angeles,55+,Male
CUST_00669,2022-11-07,Toronto,55+,Male
CUST_00670,2021-07-17,Houston,36-45,Male
CUST_00671,2022-02-13,Chicago,46-55,Female
CUST_00672,2021-12-03,Paris,55+,Female
CUST_00673,2021-10-13,Phoenix,18-25,Male
CUST_00674,2023-06-05,London,46-55,Female
CUST_00675,2021-03-13,Los Angeles,18-25,Female
CUST_00676,2023-09-18,Los Angeles,36-45,Other
CUST_00677,2023-03-03,Toronto,46-55,Male
CUST_00678,2021-10-13,Berlin,26-35,Female
CUST_00679,2021-12-26,Toronto,46-55,Male
CUST_00680,2022-10-19,Berlin,18-25,Female
CUST_00681,2022-06-06,London,55+,Female
CUST_00682,2022-02-14,Phoenix,36-45,Female
CUST_00683,2022-11-27,Berlin,46-55,Other
CUST_00684,2023-05-14,Sydney,36-45,Female
CUST_00685,2022-07-04,New York,18-25,Male
CUST_00686,2021-12-06,Paris,18-25,Female
CUST_00687,2023-08-20,Paris,18-25,Female
CUST_00688,2021-01-29,Berlin,55+,Male
CUST_00689,2021-04-29,Toronto,26-35,Male
CUST_00690,2023-06-18,Los Angeles,36-45,Female
CUST_00691,2023-09-21,Toronto,26-35,Other
CUST_00692,2021-09-25,Chicago,26-35,Other
CUST_00693,2021-07-02,Chicago,36-45,Male
CUST_00694,2022-08-18,Paris,18-25,Female
CUST_00695,2023-09-13,Paris,26-35,Male
CUST_00696,2021-09-29,Paris,36-45,Female
CUST_00697,2021-02-09,Los Angeles,46-55,Other
CUST_00698,2021-04-22,Los Angeles,26-35,Other
CUST_00699,2022-09-03,Paris,18-25,Male
CUST_00700,2022-03-21,Los Angeles,55+,Other
CUST_00701,2021-12-20,Phoenix,36-45,Female
CUST_00702,2023-01-17,Berlin,26-35,Male
CUST_00703,2023-03-17,London,18-25,Male
CUST_00704,2021-11-18,Toronto,18-25,Female
CUST_00705,2022-03-23,Phoenix,36-45,Male
CUST_00706,2022-09-13,Toronto,46-55,Other
CUST_00707,2022-06-08,Sydney,18-25,Other
CUST_00708,2021-04-29,Paris,36-45,Female
CUST_00709,2022-01-30,Paris,26-35,Other
CUST_00710,2023-07-11,Sydney,46-55,Female
CUST_00711,2022-08-14,New York,36-45,Male
CUST_00712,2021-07-14,Chicago,36-45,Female
CUST_00713,2021-09-18,Phoenix,46-55,Other
CUST_00714,2021-02-15,Toronto,18-25,Other
CUST_00715,2022-12-27,Chicago,18-25,Female
CUST_00716,2022-03-23,Paris,26-35,Female
CUST_00717,2021-01-02,Paris,26-35,Male
CUST_00718,2022-06-17,Toronto,55+,Female
CUST_00719,2023-08-06,New York,55+,Female
CUST_00720,2023-04-06,Toronto,26-35,Female
CUST_00721,2022-07-06,London,46-55,Other
CUST_00722,2022-12-05,Houston,55+,Other
CUST_00723,2023-01-07,New York,55+,Male
CUST_00724,2023-08-21,Sydney,46-55,Other
CUST_00725,2023-01-30,Phoenix,18-25,Female
CUST_00726,2023-01-25,London,36-45,Other
CUST_00727,2022-11-18,New York,18-25,Female
CUST_00728,2021-07-21,London,36-45,Female
CUST_00729,2022-01-08,Phoenix,46-55,Other
CUST_00730,2022-03-18,Phoenix,55+,Female
CUST_00731,2021-03-13,Phoenix,46-55,Other
CUST_00732,2023-08-30,Sydney,18-25,Female
CUST_00733,2022-11-12,Los Angeles,46-55,Male
CUST_00734,2023-08-01,Houston,18-25,Male
CUST_00735,2021-12-05,Chicago,46-55,Female
CUST_00736,2022-10-01,Phoenix,26-35,Other
CUST_00737,2021-11-18,Sydney,18-25,Female
CUST_00738,2022-11-11,London,36-45,Other
CUST_00739,2023-05-19,Phoenix,55+,Male
CUST_00740,2021-05-08,Toronto,55+,Male
CUST_00741,2023-01-08,Paris,18-25,Male
CUST_00742,2023-07-11,Los Angeles,26-35,Female
CUST_00743,2021-11-04,Houston,55+,Other
CUST_00744,2022-06-04,Sydney,26-35,Other
CUST_00745,2021-11-13,Houston,36-45,Female
CUST_00746,2022-11-14,Toronto,55+,Male
CUST_00747,2022-02-23,Sydney,46-55,Other
CUST_00748,2021-12-01,Berlin,46-55,Other
CUST_00749,2022-02-17,London,18-25,Other
CUST_00750,2022-12-15,New York,55+,Female
CUST_00751,2021-10-30,Berlin,26-35,Female
CUST_00752,2022-07-22,Chicago,26-35,Male
CUST_00753,2021-05-11,Los Angeles,36-45,Female
CUST_00754,2021-07-16,Phoenix,55+,Female
CUST_00755,2022-03-07,Berlin,26-35,Male
CUST_00756,2022-11-12,Toronto,26-35,Male
CUST_00757,2023-08-21,Chicago,55+,Female
CUST_00758,2022-01-24,Berlin,46-55,Female
CUST_00759,2022-11-25,Paris,55+,Female
CUST_00760,2023-02-06,New York,46-55,Male
CUST_00761,2023-07-14,Chicago,18-25,Other
CUST_00762,2021-06-28,Houston,18-25,Other
CUST_00763,2022-09-23,Houston,46-55,Female
CUST_00764,2022-08-06,New York,55+,Female
CUST_00765,2021-11-05,Houston,36-45,Female
CUST_00766,2022-02-20,New York,26-35,Female
CUST_00767,2022-07-16,Sydney,18-25,Other
CUST_00768,2023-05-04,New York,18-25,Female
CUST_00769,2021-01-01,London,46-55,Male
CUST_00770,2021-11-08,Houston,36-45,Other
CUST_00771,2021-10-21,Phoenix,55+,Female
CUST_00772,2021-08-04,London,36-45,Male
CUST_00773,2022-03-17,Sydney,46-55,Female
CUST_00774,2023-03-16,Berlin,36-45,Female
CUST_00775,2022-08-17,Toronto,26-35,Female
CUST_00776,2022-09-14,Los Angeles,55+,Male
CUST_00777,2022-11-02,New York,55+,Female
CUST_00778,2021-11-26,Houston,36-45,Female
CUST_00779,2022-04-22,London,18-25,Female
CUST_00780,2022-03-29,Sydney,26-35,Other
CUST_00781,2022-03-29,Paris,55+,Male
CUST_00782,2022-11-23,Sydney,55+,Other
CUST_00783,2021-08-07,Chicago,18-25,Male
CUST_00784,2022-06-08,Sydney,36-45,Female
CUST_00785,2022-04-30,Paris,18-25,Other
CUST_00786,2023-03-24,Berlin,46-55,Male
CUST_00787,2023-07-12,London,18-25,Other
CUST_00788,2023-09-10,London,26-35,Other
CUST_00789,2023-03-27,Chicago,55+,Female
CUST_00790,2023-01-24,Phoenix,36-45,Male
CUST_00791,2021-06-23,Los Angeles,46-55,Male
CUST_00792,2022-11-06,Phoenix,26-35,Male
CUST_00793,2021-03-28,New York,55+,Other
CUST_00794,2021-10-18,Toronto,55+,Male
CUST_00795,2022-06-12,New York,36-45,Male
CUST_00796,2022-11-11,Chicago,36-45,Other
CUST_00797,2022-10-11,Paris,36-45,Male
CUST_00798,2022-09-27,Houston,46-55,Other
CUST_00799,2021-12-10,Houston,36-45,Female
CUST_00800,2021-04-06,Houston,26-35,Female
CUST_00801,2023-04-19,Houston,36-45,Female
CUST_00802,2023-09-02,Phoenix,36-45,Female
CUST_00803,2023-02-09,Toronto,26-35,Female
CUST_00804,2021-08-29,Berlin,46-55,Other
CUST_00805,2022-11-20,New York,55+,Other
CUST_00806,2021-11-14,New York,36-45,Male
CUST_00807,2021-08-19,Sydney,18-25,Other
CUST_00808,2023-04-06,Chicago,26-35,Other
CUST_00809,2021-07-23,Chicago,18-25,Other
CUST_00810,2021-05-31,Paris,55+,Female
CUST_00811,2021-01-26,New York,46-55,Male
CUST_00812,2021-02-17,Houston,18-25,Male
CUST_00813,2021-09-08,Phoenix,18-25,Female
CUST_00814,2022-05-02,Paris,26-35,Female
CUST_00815,2022-09-18,Phoenix,46-55,Male
CUST_00816,2023-05-21,Phoenix,55+,Male
CUST_00817,2023-02-26,Toronto,46-55,Other
CUST_00818,2021-03-16,Toronto,46-55,Other
CUST_00819,2022-04-12,London,55+,Other
CUST_00820,2022-03-01,Sydney,18-25,Male
CUST_00821,2023-06-27,Phoenix,18-25,Female
CUST_00822,2022-10-07,Houston,55+,Other
CUST_00823,2022-08-13,Sydney,18-25,Other
CUST_00824,2021-07-19,Phoenix,46-55,Male
CUST_00825,2023-01-06,Berlin,18-25,Female
CUST_00826,2022-12-15,Paris,36-45,Other
CUST_00827,2022-01-29,Toronto,46-55,Other
CUST_00828,2022-05-22,Paris,55+,Female
CUST_00829,2022-02-14,Los Angeles,36-45,Female
CUST_00830,2021-09-07,New York,46-55,Female
CUST_00831,2021-06-01,Berlin,26-35,Male
CUST_00832,2022-11-03,London,18-25,Male
CUST_00833,2022-12-06,Berlin,18-25,Other
CUST_00834,2021-01-06,Paris,46-55,Female
CUST_00835,2023-07-04,Paris,36-45,Other
CUST_00836,2023-02-08,Phoenix,26-35,Other
CUST_00837,2023-06-01,Phoenix,46-55,Other
CUST_00838,2023-02-28,Los Angeles,18-25,Male
CUST_00839,2023-06-26,Sydney,26-35,Female
CUST_00840,2021-04-20,Los Angeles,18-25,Male
CUST_00841,2023-03-09,London,36-45,Male
CUST_00842,2022-03-12,Phoenix,36-45,Other
CUST_00843,2021-08-13,London,26-35,Female
CUST_00844,2021-06-30,Phoenix,18-25,Female
CUST_00845,2023-04-04,Phoenix,55+,Other
CUST_00846,2023-09-08,Phoenix,36-45,Other
CUST_00847,2022-12-14,Houston,26-35,Other
CUST_00848,2022-06-15,Chicago,26-35,Male
CUST_00849,2022-04-21,Berlin,46-55,Other
CUST_00850,2021-02-21,Houston,36-45,Male
CUST_00851,2022-07-25,New York,18-25,Female
CUST_00852,2021-09-13,Paris,36-45,Other
CUST_00853,2023-07-29,Toronto,46-55,Female
CUST_00854,2023-05-19,London,55+,Male
CUST_00855,2021-05-05,Chicago,26-35,Female
CUST_00856,2022-04-13,New York,18-25,Female
CUST_00857,2021-05-17,Sydney,26-35,Other
CUST_00858,2023-04-01,Phoenix,46-55,Other
CUST_00859,2022-04-21,Phoenix,18-25,Male
CUST_00860,2022-11-15,Toronto,36-45,Female
CUST_00861,2022-06-28,Toronto,55+,Other
CUST_00862,2022-07-27,Toronto,55+,Other
CUST_00863,2022-09-02,New York,46-55,Male
CUST_00864,2021-11-21,Paris,26-35,Other
CUST_00865,2023-08-31,Paris,55+,Female
CUST_00866,2023-02-13,Houston,26-35,Male
CUST_00867,2023-07-02,London,55+,Other
CUST_00868,2022-03-30,Houston,55+,Female
CUST_00869,2022-09-20,Berlin,55+,Female
CUST_00870,2023-04-15,Sydney,26-35,Male
CUST_00871,2023-01-07,London,18-25,Female
CUST_00872,2023-07-03,Berlin,55+,Male
CUST_00873,2022-06-01,Phoenix,26-35,Male
CUST_00874,2022-03-13,Chicago,18-25,Female
CUST_00875,2023-05-01,Berlin,26-35,Other
CUST_00876,2023-07-18,Chicago,36-45,Male
CUST_00877,2022-07-16,Phoenix,55+,Female
CUST_00878,2022-04-02,Los Angeles,26-35,Female
CUST_00879,2023-07-08,Sydney,55+,Female
CUST_00880,2021-06-12,Chicago,36-45,Other
CUST_00881,2023-02-01,Phoenix,26-35,Other
CUST_00882,2023-06-02,Berlin,18-25,Female
CUST_00883,2022-05-02,Chicago,55+,Male
CUST_00884,2022-04-06,London,55+,Male
CUST_00885,2021-09-23,Los Angeles,36-45,Male
CUST_00886,2023-02-09,Houston,55+,Male
CUST_00887,2021-09-11,London,46-55,Other
CUST_00888,2023-05-11,Houston,18-25,Female
CUST_00889,2022-10-15,Phoenix,46-55,Male
CUST_00890,2021-10-11,Toronto,18-25,Male
CUST_00891,2023-02-24,London,36-45,Other
CUST_00892,2023-03-08,London,46-55,Female
CUST_00893,2022-06-18,Phoenix,46-55,Other
CUST_00894,2022-05-12,Paris,36-45,Other
CUST_00895,2022-10-04,Phoenix,18-25,Other
CUST_00896,2021-09-02,Sydney,55+,Female
CUST_00897,2021-10-09,Los Angeles,46-55,Other
CUST_00898,2022-03-27,Sydney,46-55,Female
CUST_00899,2021-03-21,New York,36-45,Other
CUST_00900,2023-01-01,Paris,55+,Other
CUST_00901,2021-10-20,Paris,18-25,Female
CUST_00902,2021-08-29,Paris,26-35,Other
CUST_00903,2021-10-06,Los Angeles,18-25,Female
CUST_00904,2021-12-10,Sydney,36-45,Female
CUST_00905,2021-11-24,Houston,46-55,Other
CUST_00906,2023-07-04,Berlin,55+,Male
CUST_00907,2022-07-08,Los Angeles,46-55,Female
CUST_00908,2021-03-24,Toronto,36-45,Female
CUST_00909,2021-05-22,Berlin,18-25,Female
CUST_00910,2021-06-04,Phoenix,46-55,Female
CUST_00911,2021-08-25,Toronto,26-35,Female
CUST_00912,2022-01-28,New York,36-45,Male
CUST_00913,2022-12-12,Chicago,18-25,Female
CUST_00914,2021-06-06,Chicago,55+,Other
CUST_00915,2022-12-25,Houston,18-25,Female
CUST_00916,2021-08-08,London,26-35,Male
CUST_00917,2021-03-07,Toronto,46-55,Other
CUST_00918,2022-03-01,Paris,18-25,Other
CUST_00919,2022-02-22,Sydney,26-35,Male
CUST_00920,2021-12-05,Chicago,26-35,Other
CUST_00921,2022-07-10,London,26-35,Female
CUST_00922,2022-04-23,Chicago,36-45,Female
CUST_00923,2022-03-02,Los Angeles,36-45,Female
CUST_00924,2021-03-05,Sydney,18-25,Male
CUST_00925,2021-07-31,London,18-25,Other
CUST_00926,2023-05-03,Chicago,18-25,Other
CUST_00927,2022-03-07,London,46-55,Male
CUST_00928,2022-02-03,New York,46-55,Other
CUST_00929,2023-07-16,New York,18-25,Female
CUST_00930,2023-02-28,Sydney,55+,Other
CUST_00931,2022-08-22,Phoenix,36-45,Female
CUST_00932,2023-08-27,Houston,36-45,Male
CUST_00933,2022-12-14,Chicago,26-35,Male
CUST_00934,2021-01-21,Paris,18-25,Other
CUST_00935,2023-05-28,Chicago,46-55,Other
CUST_00936,2023-06-21,Sydney,26-35,Female
CUST_00937,2023-02-23,Los Angeles,36-45,Female
CUST_00938,2022-08-13,Chicago,18-25,Female
CUST_00939,2022-01-25,Paris,36-45,Female
CUST_00940,2022-05-04,Toronto,55+,Female
CUST_00941,2021-01-07,Toronto,26-35,Other
CUST_00942,2023-08-24,Toronto,18-25,Female
CUST_00943,2021-12-27,Toronto,55+,Male
CUST_00944,2021-11-02,Sydney,55+,Male
CUST_00945,2023-02-11,Toronto,46-55,Other
CUST_00946,2022-02-04,New York,18-25,Other
CUST_00947,2023-05-24,New York,46-55,Male
CUST_00948,2023-07-03,Berlin,55+,Other
CUST_00949,2023-09-04,Houston,18-25,Female
CUST_00950,2023-05-06,London,18-25,Other
CUST_00951,2022-03-06,New York,18-25,Female
CUST_00952,2022-07-06,London,18-25,Female
CUST_00953,2023-02-05,Berlin,46-55,Male
CUST_00954,2023-01-23,Houston,36-45,Female
CUST_00955,2022-07-14,New York,18-25,Other
CUST_00956,2023-03-31,New York,26-35,Other
CUST_00957,2022-09-10,Houston,18-25,Female
CUST_00958,2023-07-09,Houston,46-55,Male
CUST_00959,2021-08-14,London,18-25,Female
CUST_00960,2022-05-15,Phoenix,36-45,Other
CUST_00961,2021-08-13,Chicago,55+,Male
CUST_00962,2021-10-07,Los Angeles,46-55,Female
CUST_00963,2022-03-23,Toronto,18-25,Other
CUST_00964,2022-05-13,Berlin,18-25,Male
CUST_00965,2021-01-30,Paris,18-25,Male
CUST_00966,2022-02-03,Phoenix,55+,Female
CUST_00967,2021-12-11,Chicago,18-25,Male
CUST_00968,2022-11-16,Los Angeles,36-45,Male
CUST_00969,2022-11-27,New York,46-55,Male
CUST_00970,2023-03-29,Phoenix,46-55,Other
CUST_00971,2022-02-19,Phoenix,18-25,Female
CUST_00972,2023-01-12,Sydney,55+,Male
CUST_00973,2021-06-19,Berlin,46-55,Male
CUST_00974,2023-05-11,Paris,26-35,Other
CUST_00975,2022-04-24,Berlin,55+,Female
CUST_00976,2023-07-31,London,55+,Other
CUST_00977,2021-05-11,Toronto,18-25,Female
CUST_00978,2022-09-30,Chicago,46-55,Female
CUST_00979,2022-07-01,London,46-55,Male
CUST_00980,2021-01-28,Sydney,46-55,Female
CUST_00981,2023-07-18,London,46-55,Other
CUST_00982,2022-02-08,Houston,55+,Female
CUST_00983,2022-08-30,Chicago,55+,Female
CUST_00984,2022-08-01,Toronto,18-25,Female
CUST_00985,2022-11-10,New York,36-45,Other
CUST_00986,2021-01-28,Houston,18-25,Male
CUST_00987,2021-03-27,Houston,46-55,Other
CUST_00988,2022-10-21,Chicago,55+,Other
CUST_00989,2022-03-15,Houston,36-45,Other
CUST_00990,2021-05-19,New York,55+,Other
CUST_00991,2023-06-07,Paris,26-35,Female
CUST_00992,2022-04-18,Berlin,18-25,Other
CUST_00993,2021-07-06,Chicago,18-25,Other
CUST_00994,2021-02-21,Los Angeles,18-25,Other
CUST_00995,2021-09-24,London,55+,Female
CUST_00996,2022-01-24,New York,18-25,Male
CUST_00997,2021-12-02,Toronto,55+,Female
CUST_00998,2021-08-05,Phoenix,26-35,Female
CUST_00999,2022-04-11,Berlin,55+,Female
CUST_01000,2021-12-01,Paris,26-35,Female
CUST_01001,2021-12-12,New York,55+,Female
CUST_01002,2023-02-19,Paris,36-45,Male
CUST_01003,2023-06-20,New York,36-45,Male
CUST_01004,2022-01-24,Los Angeles,46-55,Female
CUST_01005,2021-10-12,New York,46-55,Female
CUST_01006,2023-02-10,New York,55+,Male
CUST_01007,2023-09-02,Los Angeles,46-55,Other
CUST_01008,2023-05-02,Toronto,26-35,Female
CUST_01009,2022-03-08,Sydney,26-35,Female
CUST_01010,2021-09-16,Toronto,26-35,Other
CUST_01011,2023-05-05,Los Angeles,18-25,Male
CUST_01012,2021-03-25,Berlin,18-25,Other
CUST_01013,2022-04-27,Phoenix,26-35,Male
CUST_01014,2021-01-20,Sydney,36-45,Female
CUST_01015,2023-02-07,Chicago,55+,Other
CUST_01016,2022-07-07,Houston,46-55,Other
CUST_01017,2021-02-23,New York,55+,Female
CUST_01018,2023-09-02,Phoenix,36-45,Female
CUST_01019,2021-12-25,Toronto,36-45,Female
CUST_01020,2021-08-18,Los Angeles,55+,Male
CUST_01021,2022-10-28,Berlin,55+,Other
CUST_01022,2021-03-12,Phoenix,26-35,Male
CUST_01023,2023-03-11,Paris,26-35,Other
CUST_01024,2023-09-08,Paris,46-55,Male
CUST_01025,2022-10-30,Chicago,36-45,Male
CUST_01026,2021-02-11,Toronto,55+,Other
CUST_01027,2023-02-12,Los Angeles,36-45,Other
CUST_01028,2021-02-01,Berlin,36-45,Other
CUST_01029,2023-08-31,Paris,36-45,Male
CUST_01030,2021-09-11,Los Angeles,18-25,Other
CUST_01031,2021-07-24,Phoenix,55+,Other
CUST_01032,2023-05-10,Los Angeles,55+,Other
CUST_01033,2021-01-21,Los Angeles,26-35,Female
CUST_01034,2022-09-29,Sydney,18-25,Male
CUST_01035,2021-06-06,Houston,26-35,Female
CUST_01036,2021-09-02,Paris,55+,Other
CUST_01037,2021-05-10,Houston,55+,Male
CUST_01038,2022-04-30,Phoenix,18-25,Male
CUST_01039,2022-11-17,Berlin,46-55,Other
CUST_01040,2021-04-28,Houston,36-45,Other
CUST_01041,2022-08-01,London,26-35,Female
CUST_01042,2023-08-29,Toronto,26-35,Other
CUST_01043,2021-08-12,Phoenix,26-35,Male
CUST_01044,2022-04-22,Chicago,18-25,Female
CUST_01045,2022-12-18,New York,36-45,Male
CUST_01046,2021-09-20,Berlin,26-35,Other
CUST_01047,2023-02-25,Sydney,46-55,Other
CUST_01048,2022-01-13,Houston,46-55,Other
CUST_01049,2021-06-21,Sydney,55+,Female
CUST_01050,2022-09-13,London,36-45,Other
CUST_01051,2022-09-14,Houston,55+,Other
CUST_01052,2023-09-14,New York,55+,Male
CUST_01053,2023-02-05,New York,36-45,Male
CUST_01054,2023-01-06,Los Angeles,55+,Female
CUST_01055,2021-04-28,Los Angeles,36-45,Female
CUST_01056,2023-03-08,Paris,46-55,Other
CUST_01057,2023-04-19,Sydney,36-45,Male
CUST_01058,2021-06-17,Chicago,26-35,Male
CUST_01059,2023-09-15,Los Angeles,18-25,Female
CUST_01060,2021-11-15,Berlin,46-55,Other
CUST_01061,2021-04-21,Los Angeles,18-25,Male
CUST_01062,2022-08-16,Los Angeles,46-55,Female
CUST_01063,2021-01-27,Phoenix,26-35,Male
CUST_01064,2023-08-10,Houston,18-25,Female
CUST_01065,2021-11-16,Sydney,26-35,Male
CUST_01066,2022-08-13,Phoenix,26-35,Male
CUST_01067,2022-11-25,Phoenix,46-55,Male
CUST_01068,2023-07-19,Sydney,55+,Other
CUST_01069,2023-09-09,New York,26-35,Female
CUST_01070,2022-01-20,Los Angeles,26-35,Female
CUST_01071,2022-02-11,Chicago,46-55,Male
CUST_01072,2023-08-23,New York,36-45,Other
CUST_01073,2023-01-03,Phoenix,46-55,Other
CUST_01074,2021-07-23,London,26-35,Female
CUST_01075,2021-03-19,London,46-55,Male
CUST_01076,2022-08-30,Toronto,26-35,Male
CUST_01077,2022-12-09,Los Angeles,18-25,Female
CUST_01078,2023-05-01,Los Angeles,36-45,Other
