order_id,customer_id,order_date,order_value,category,quantity,is_returned
ORD_0000400,CUST_00028,2023-02-22,217.97,Clothing,4,False
ORD_0000401,CUST_00028,2023-04-09,302.53,Home & Garden,3,False
ORD_0000402,CUST_00028,2023-04-28,201.28,Home & Garden,4,False
ORD_0000403,CUST_00029,2022-11-06,59.89,Beauty,5,False
ORD_0000404,CUST_00029,2022-11-21,501.37,Electronics,5,False
ORD_0000405,CUST_00029,2022-12-04,58.35,Beauty,1,False
ORD_0000406,CUST_00029,2023-01-20,33.93,Clothing,2,False
ORD_0000407,CUST_00029,2023-03-08,90.11,Beauty,5,False
ORD_0000408,CUST_00029,2023-04-05,230.47,Clothing,1,False
ORD_0000409,CUST_00029,2023-04-18,54.14,Clothing,5,False
ORD_0000410,CUST_00030,2023-01-28,284.31,Clothing,5,False
ORD_0000411,CUST_00030,2023-02-10,298.31,Home & Garden,4,False
ORD_0000412,CUST_00030,2023-02-21,30.72,Beauty,4,False
ORD_0000413,CUST_00030,2023-03-04,34.75,Books,2,False
ORD_0000414,CUST_00030,2023-03-13,62.83,Sports,1,False
ORD_0000415,CUST_00030,2023-03-16,136.64,Beauty,4,False
ORD_0000416,CUST_00030,2023-03-18,298.05,Sports,2,False
ORD_0000417,CUST_00030,2023-04-04,88.53,Home & Garden,5,False
ORD_0000418,CUST_00030,2023-04-12,25.94,Books,2,True
ORD_0000419,CUST_00030,2023-04-20,116.62,Beauty,1,False
ORD_0000420,CUST_00030,2023-04-21,212.13,Home & Garden,1,False
ORD_0000421,CUST_00030,2023-04-25,40.17,Clothing,1,False
ORD_0000422,CUST_00030,2023-05-06,37.0,Books,4,False
ORD_0000423,CUST_00030,2023-05-18,53.86,Books,4,False
ORD_0000424,CUST_00030,2023-05-25,217.2,Clothing,3,False
ORD_0000425,CUST_00030,2023-05-27,110.67,Home & Garden,5,False
ORD_0000426,CUST_00030,2023-06-02,1213.14,Electronics,1,False
ORD_0000427,CUST_00030,2023-06-05,489.49,Home & Garden,2,False
ORD_0000428,CUST_00030,2023-06-06,26.07,Beauty,5,False
ORD_0000429,CUST_00030,2023-06-25,29.43,Books,4,False
ORD_0000430,CUST_00030,2023-07-10,287.61,Clothing,5,False
ORD_0000431,CUST_00030,2023-07-19,107.55,Electronics,2,False
ORD_0000432,CUST_00030,2023-07-22,240.39,Clothing,5,False
ORD_0000433,CUST_00030,2023-07-27,18.24,Beauty,3,False
ORD_0000434,CUST_00030,2023-08-15,334.67,Home & Garden,5,False
ORD_0000435,CUST_00030,2023-08-28,52.05,Books,1,False
ORD_0000436,CUST_00030,2023-08-30,67.46,Sports,5,False
ORD_0000437,CUST_00030,2023-09-23,58.53,Books,2,False
ORD_0000438,CUST_00030,2023-09-28,35.38,Beauty,2,False
ORD_0000439,CUST_00030,2023-09-30,61.88,Clothing,4,False
ORD_0000440,CUST_00030,2023-10-01,33.85,Beauty,1,False
ORD_0000441,CUST_00030,2023-10-12,105.91,Beauty,1,False
ORD_0000442,CUST_00030,2023-10-16,75.38,Sports,2,True
ORD_0000443,CUST_00031,2022-07-30,223.61,Clothing,2,True
ORD_0000444,CUST_00031,2022-09-21,17.31,Books,4,False
ORD_0000445,CUST_00031,2022-11-18,10.51,Books,2,False
ORD_0000446,CUST_00031,2023-01-05,99.24,Beauty,5,False
ORD_0000447,CUST_00031,2023-02-23,82.81,Home & Garden,1,False
ORD_0000448,CUST_00031,2023-02-27,35.96,Books,5,False
ORD_0000449,CUST_00031,2023-04-10,346.04,Home & Garden,5,False
ORD_0000450,CUST_00032,2022-03-24,90.96,Beauty,1,False
ORD_0000451,CUST_00032,2022-05-13,177.45,Clothing,5,False
ORD_0000452,CUST_00032,2022-07-16,191.43,Clothing,5,False
ORD_0000453,CUST_00032,2022-08-07,942.82,Electronics,2,False
ORD_0000454,CUST_00032,2022-09-21,213.16,Electronics,2,False
ORD_0000455,CUST_00032,2022-12-25,226.63,Home & Garden,5,False
ORD_0000456,CUST_00032,2023-02-28,308.59,Home & Garden,2,False
ORD_0000457,CUST_00032,2023-03-17,348.26,Electronics,1,False
ORD_0000458,CUST_00032,2023-03-26,25.64,Clothing,4,False
ORD_0000459,CUST_00032,2023-03-31,61.32,Sports,5,False
ORD_0000460,CUST_00033,2021-08-22,131.97,Beauty,1,False
ORD_0000461,CUST_00033,2021-09-06,99.03,Electronics,3,False
ORD_0000462,CUST_00033,2021-10-15,384.26,Sports,5,False
ORD_0000463,CUST_00033,2021-10-16,75.95,Beauty,4,False
ORD_0000464,CUST_00033,2021-11-10,319.94,Home & Garden,3,False
ORD_0000465,CUST_00033,2021-12-02,120.08,Beauty,3,False
ORD_0000466,CUST_00033,2021-12-22,343.27,Sports,2,False
ORD_0000467,CUST_00033,2021-12-26,270.02,Electronics,3,False
ORD_0000468,CUST_00033,2022-01-24,232.55,Electronics,5,False
ORD_0000469,CUST_00033,2022-02-01,1211.09,Electronics,5,False
ORD_0000470,CUST_00033,2022-03-30,37.19,Clothing,4,False
ORD_0000471,CUST_00033,2022-04-05,715.29,Electronics,3,False
ORD_0000472,CUST_00033,2022-05-09,771.8,Electronics,4,False
ORD_0000473,CUST_00033,2022-05-26,15.59,Books,1,False
ORD_0000474,CUST_00033,2022-05-30,64.44,Beauty,1,False
ORD_0000475,CUST_00033,2022-07-08,1312.52,Electronics,1,False
ORD_0000476,CUST_00033,2022-07-31,23.21,Beauty,1,False
ORD_0000477,CUST_00033,2022-10-11,657.24,Electronics,1,False
ORD_0000478,CUST_00033,2022-10-25,295.83,Sports,3,False
ORD_0000479,CUST_00033,2022-10-30,1233.52,Electronics,3,False
ORD_0000480,CUST_00033,2022-11-11,57.92,Books,4,False
ORD_0000481,CUST_00033,2023-01-03,100.93,Sports,2,True
ORD_0000482,CUST_00033,2023-02-09,34.58,Books,3,False
ORD_0000483,CUST_00033,2023-03-08,45.44,Books,4,False
ORD_0000484,CUST_00033,2023-04-11,253.61,Sports,4,True
ORD_0000485,CUST_00033,2023-04-20,874.79,Electronics,3,False
ORD_0000486,CUST_00033,2023-05-11,123.49,Beauty,2,False
ORD_0000487,CUST_00033,2023-05-23,252.1,Clothing,4,False
ORD_0000488,CUST_00033,2023-06-03,359.99,Sports,4,False
ORD_0000489,CUST_00033,2023-06-11,578.36,Electronics,1,False
ORD_0000490,CUST_00033,2023-07-16,218.86,Clothing,4,True
ORD_0000491,CUST_00033,2023-08-03,1471.25,Electronics,4,False
ORD_0000492,CUST_00033,2023-08-21,517.61,Electronics,3,False
ORD_0000493,CUST_00033,2023-08-23,1151.01,Electronics,1,False
ORD_0000494,CUST_00034,2022-06-08,29.38,Home & Garden,3,False
ORD_0000495,CUST_00034,2022-12-01,39.19,Books,5,False
ORD_0000496,CUST_00034,2022-12-10,71.92,Beauty,3,False
ORD_0000497,CUST_00035,2022-10-30,17.24,Beauty,2,True
ORD_0000498,CUST_00035,2023-02-14,33.14,Books,1,False
ORD_0000499,CUST_00036,2022-09-09,41.23,Books,4,False
ORD_0000500,CUST_00036,2022-12-12,47.61,Books,2,False
ORD_0000501,CUST_00037,2023-05-05,67.58,Clothing,3,False
ORD_0000502,CUST_00037,2023-05-06,166.57,Sports,3,False
ORD_0000503,CUST_00037,2023-05-10,187.68,Clothing,4,False
ORD_0000504,CUST_00037,2023-06-23,85.78,Beauty,5,False
ORD_0000505,CUST_00037,2023-07-16,20.99,Books,5,False
ORD_0000506,CUST_00037,2023-07-16,26.95,Books,1,False
ORD_0000507,CUST_00037,2023-07-24,78.58,Home & Garden,4,False
ORD_0000508,CUST_00037,2023-07-25,25.35,Beauty,2,False
ORD_0000509,CUST_00037,2023-07-31,27.51,Books,5,False
ORD_0000510,CUST_00037,2023-08-06,152.38,Electronics,1,False
ORD_0000511,CUST_00037,2023-08-30,83.19,Beauty,1,False
ORD_0000512,CUST_00038,2023-06-13,281.95,Sports,5,False
ORD_0000513,CUST_00038,2023-06-16,191.97,Clothing,4,False
ORD_0000514,CUST_00038,2023-06-17,21.77,Books,4,False
ORD_0000515,CUST_00038,2023-06-18,140.58,Beauty,4,False
ORD_0000516,CUST_00038,2023-06-22,455.67,Electronics,5,False
ORD_0000517,CUST_00038,2023-06-26,30.92,Beauty,1,False
ORD_0000518,CUST_00038,2023-06-29,78.28,Sports,4,True
ORD_0000519,CUST_00038,2023-07-02,43.9,Books,2,False
ORD_0000520,CUST_00038,2023-07-02,135.66,Beauty,5,False
ORD_0000521,CUST_00038,2023-07-02,367.67,Home & Garden,3,False
ORD_0000522,CUST_00038,2023-07-02,248.12,Sports,4,False
ORD_0000523,CUST_00038,2023-07-04,21.1,Beauty,5,False
ORD_0000524,CUST_00038,2023-07-04,101.35,Beauty,5,False
ORD_0000525,CUST_00038,2023-07-05,26.19,Books,3,False
ORD_0000526,CUST_00038,2023-07-09,46.79,Sports,4,False
ORD_0000527,CUST_00038,2023-07-11,47.49,Clothing,1,False
ORD_0000528,CUST_00038,2023-07-16,71.31,Home & Garden,2,False
ORD_0000529,CUST_00038,2023-07-18,299.45,Home & Garden,2,False
ORD_0000530,CUST_00038,2023-07-21,137.27,Sports,5,False
ORD_0000531,CUST_00038,2023-07-22,58.54,Books,2,False
ORD_0000532,CUST_00038,2023-07-25,230.6,Sports,5,False
ORD_0000533,CUST_00038,2023-07-27,1329.48,Electronics,2,False
ORD_0000534,CUST_00038,2023-07-29,211.33,Sports,5,False
ORD_0000535,CUST_00038,2023-08-09,18.07,Books,1,False
ORD_0000536,CUST_00038,2023-08-10,202.08,Electronics,1,False
ORD_0000537,CUST_00038,2023-08-16,910.76,Electronics,2,False
ORD_0000538,CUST_00038,2023-08-16,43.8,Books,2,False
ORD_0000539,CUST_00038,2023-08-16,222.98,Clothing,1,False
ORD_0000540,CUST_00038,2023-08-24,298.4,Sports,1,False
ORD_0000541,CUST_00038,2023-08-26,41.82,Clothing,3,False
ORD_0000542,CUST_00038,2023-08-27,19.25,Books,3,False
ORD_0000543,CUST_00038,2023-08-31,17.96,Beauty,2,False
ORD_0000544,CUST_00038,2023-09-10,380.85,Home & Garden,4,False
ORD_0000545,CUST_00038,2023-09-13,953.2,Electronics,4,False
ORD_0000546,CUST_00038,2023-09-14,1319.08,Electronics,3,False
ORD_0000547,CUST_00038,2023-09-16,33.74,Books,1,False
ORD_0000548,CUST_00038,2023-09-21,80.37,Beauty,1,False
ORD_0000549,CUST_00038,2023-09-22,219.05,Clothing,5,False
ORD_0000550,CUST_00038,2023-09-26,43.37,Books,5,False
ORD_0000551,CUST_00038,2023-10-01,15.38,Beauty,4,False
ORD_0000552,CUST_00038,2023-10-01,21.55,Books,3,False
ORD_0000553,CUST_00038,2023-10-02,220.04,Home & Garden,1,False
ORD_0000554,CUST_00038,2023-10-03,319.77,Home & Garden,4,False
ORD_0000555,CUST_00038,2023-10-04,283.17,Home & Garden,5,False
ORD_0000556,CUST_00038,2023-10-10,51.21,Books,2,False
ORD_0000557,CUST_00038,2023-10-10,32.81,Books,5,False
ORD_0000558,CUST_00038,2023-10-17,466.72,Home & Garden,4,False
ORD_0000559,CUST_00038,2023-10-18,135.49,Beauty,1,False
ORD_0000560,CUST_00038,2023-10-18,26.75,Books,3,False
ORD_0000561,CUST_00038,2023-10-19,232.67,Electronics,5,False
ORD_0000562,CUST_00038,2023-10-19,45.58,Books,1,False
ORD_0000563,CUST_00038,2023-10-20,398.07,Sports,2,False
ORD_0000564,CUST_00038,2023-10-20,359.82,Sports,1,False
ORD_0000565,CUST_00038,2023-10-22,751.14,Electronics,4,False
ORD_0000566,CUST_00038,2023-10-25,398.57,Electronics,5,False
ORD_0000567,CUST_00038,2023-10-26,51.34,Books,2,False
ORD_0000568,CUST_00038,2023-10-27,140.91,Clothing,2,False
ORD_0000569,CUST_00038,2023-10-27,26.7,Books,3,False
ORD_0000570,CUST_00038,2023-10-28,213.5,Sports,1,True
ORD_0000571,CUST_00038,2023-10-28,102.93,Beauty,3,False
ORD_0000572,CUST_00039,2021-02-25,369.4,Home & Garden,4,False
ORD_0000573,CUST_00039,2021-07-10,317.42,Home & Garden,5,False
ORD_0000574,CUST_00039,2021-09-21,171.76,Sports,1,False
ORD_0000575,CUST_00039,2022-07-05,102.33,Sports,1,False
ORD_0000576,CUST_00039,2022-08-25,136.18,Home & Garden,3,False
ORD_0000577,CUST_00040,2023-02-21,386.43,Home & Garden,2,False
ORD_0000578,CUST_00040,2023-03-29,11.1,Books,2,False
ORD_0000579,CUST_00040,2023-04-02,114.36,Home & Garden,4,False
ORD_0000580,CUST_00040,2023-04-16,207.94,Clothing,2,False
ORD_0000581,CUST_00040,2023-04-27,284.73,Home & Garden,1,False
ORD_0000582,CUST_00040,2023-05-02,46.74,Beauty,5,False
ORD_0000583,CUST_00041,2023-04-09,315.34,Home & Garden,4,True
ORD_0000584,CUST_00041,2023-05-07,327.05,Electronics,1,False
ORD_0000585,CUST_00041,2023-05-11,51.69,Books,3,False
ORD_0000586,CUST_00041,2023-05-15,43.77,Books,1,True
ORD_0000587,CUST_00041,2023-05-18,15.68,Books,4,False
ORD_0000588,CUST_00041,2023-05-21,211.94,Sports,4,False
ORD_0000589,CUST_00041,2023-05-23,82.89,Clothing,1,False
ORD_0000590,CUST_00041,2023-05-24,54.71,Books,3,False
ORD_0000591,CUST_00041,2023-06-21,1401.65,Electronics,3,False
ORD_0000592,CUST_00041,2023-06-25,70.15,Beauty,3,False
ORD_0000593,CUST_00041,2023-07-18,124.62,Beauty,1,False
ORD_0000594,CUST_00041,2023-07-24,1385.32,Electronics,1,False
ORD_0000595,CUST_00041,2023-07-25,131.76,Home & Garden,4,False
ORD_0000596,CUST_00041,2023-07-31,162.82,Sports,5,False
ORD_0000597,CUST_00041,2023-08-06,17.16,Books,5,False
ORD_0000598,CUST_00041,2023-08-07,37.79,Beauty,3,False
ORD_0000599,CUST_00041,2023-09-22,113.64,Clothing,1,False
ORD_0000600,CUST_00041,2023-09-26,116.41,Beauty,5,False
ORD_0000601,CUST_00041,2023-10-01,195.37,Home & Garden,3,True
ORD_0000602,CUST_00041,2023-10-01,142.52,Beauty,3,False
ORD_0000603,CUST_00041,2023-10-19,158.69,Home & Garden,4,False
ORD_0000604,CUST_00041,2023-10-19,264.86,Clothing,1,False
ORD_0000605,CUST_00041,2023-10-28,71.62,Clothing,4,False
ORD_0000606,CUST_00042,2021-09-08,73.44,Clothing,3,False
ORD_0000607,CUST_00042,2022-07-26,91.65,Beauty,4,False
ORD_0000608,CUST_00042,2022-09-05,210.87,Clothing,5,False
ORD_0000609,CUST_00042,2022-09-18,28.67,Beauty,1,False
ORD_0000610,CUST_00042,2022-10-30,289.97,Home & Garden,5,False
ORD_0000611,CUST_00042,2023-03-05,747.75,Electronics,4,False
ORD_0000612,CUST_00042,2023-03-11,343.17,Electronics,2,True
ORD_0000613,CUST_00043,2022-12-23,67.11,Beauty,5,False
ORD_0000614,CUST_00043,2022-12-24,395.71,Sports,5,False
ORD_0000615,CUST_00043,2023-01-04,268.9,Clothing,5,False
ORD_0000616,CUST_00043,2023-01-13,252.29,Home & Garden,2,False
ORD_0000617,CUST_00043,2023-01-19,465.79,Electronics,4,False
ORD_0000618,CUST_00043,2023-01-20,202.44,Home & Garden,1,False
ORD_0000619,CUST_00043,2023-01-21,148.18,Beauty,5,False
ORD_0000620,CUST_00043,2023-02-08,295.05,Sports,2,False
ORD_0000621,CUST_00043,2023-02-09,254.54,Clothing,2,False
ORD_0000622,CUST_00043,2023-02-18,170.8,Clothing,2,False
ORD_0000623,CUST_00043,2023-03-01,290.1,Electronics,1,False
ORD_0000624,CUST_00043,2023-03-02,89.21,Beauty,1,False
ORD_0000625,CUST_00043,2023-03-15,284.8,Clothing,5,False
ORD_0000626,CUST_00043,2023-04-03,169.61,Clothing,5,False
ORD_0000627,CUST_00043,2023-04-07,93.04,Beauty,2,False
ORD_0000628,CUST_00043,2023-04-13,138.81,Electronics,1,True
ORD_0000629,CUST_00043,2023-04-13,77.45,Clothing,1,True
ORD_0000630,CUST_00043,2023-04-13,85.47,Beauty,4,False
ORD_0000631,CUST_00043,2023-04-19,139.57,Electronics,1,False
ORD_0000632,CUST_00043,2023-04-26,95.58,Beauty,5,False
ORD_0000633,CUST_00043,2023-04-26,79.91,Beauty,4,False
ORD_0000634,CUST_00043,2023-04-26,18.76,Books,3,False
ORD_0000635,CUST_00043,2023-04-29,326.36,Sports,3,False
ORD_0000636,CUST_00043,2023-04-30,46.76,Beauty,5,False
ORD_0000637,CUST_00043,2023-05-02,332.82,Home & Garden,1,False
ORD_0000638,CUST_00043,2023-05-08,1195.29,Electronics,3,False
ORD_0000639,CUST_00043,2023-05-12,43.87,Books,2,False
ORD_0000640,CUST_00043,2023-05-22,351.55,Sports,5,False
ORD_0000641,CUST_00043,2023-05-30,121.66,Beauty,1,True
ORD_0000642,CUST_00043,2023-06-01,119.37,Beauty,1,False
ORD_0000643,CUST_00043,2023-06-04,369.55,Sports,1,False
ORD_0000644,CUST_00043,2023-06-11,473.0,Home & Garden,5,False
ORD_0000645,CUST_00043,2023-06-19,547.26,Electronics,1,False
ORD_0000646,CUST_00043,2023-06-20,67.64,Beauty,3,False
ORD_0000647,CUST_00043,2023-07-07,1364.61,Electronics,4,False
ORD_0000648,CUST_00043,2023-07-22,436.73,Home & Garden,1,False
ORD_0000649,CUST_00043,2023-07-23,296.43,Clothing,1,False
ORD_0000650,CUST_00043,2023-07-30,29.58,Books,4,False
ORD_0000651,CUST_00043,2023-08-04,27.1,Books,5,False
ORD_0000652,CUST_00043,2023-08-07,42.68,Books,3,False
ORD_0000653,CUST_00043,2023-08-16,146.07,Clothing,5,False
ORD_0000654,CUST_00043,2023-08-17,21.34,Books,5,False
ORD_0000655,CUST_00043,2023-08-31,42.98,Books,2,False
ORD_0000656,CUST_00043,2023-08-31,322.03,Sports,5,False
ORD_0000657,CUST_00043,2023-09-01,239.79,Sports,5,False
ORD_0000658,CUST_00043,2023-09-05,20.32,Books,5,False
ORD_0000659,CUST_00043,2023-09-06,101.51,Beauty,5,False
ORD_0000660,CUST_00043,2023-09-06,603.67,Electronics,5,False
ORD_0000661,CUST_00043,2023-09-15,239.06,Home & Garden,1,False
ORD_0000662,CUST_00043,2023-09-16,45.97,Sports,5,False
ORD_0000663,CUST_00043,2023-09-17,1419.16,Electronics,2,False
ORD_0000664,CUST_00043,2023-09-18,118.14,Beauty,3,False
ORD_0000665,CUST_00043,2023-09-22,85.47,Beauty,5,False
ORD_0000666,CUST_00043,2023-09-25,132.64,Clothing,3,False
ORD_0000667,CUST_00043,2023-10-18,53.47,Books,5,False
ORD_0000668,CUST_00043,2023-10-21,284.0,Clothing,4,False
ORD_0000669,CUST_00043,2023-10-30,29.15,Books,1,False
ORD_0000670,CUST_00043,2023-11-01,142.91,Sports,1,False
ORD_0000671,CUST_00044,2022-11-14,163.26,Home & Garden,2,False
ORD_0000672,CUST_00045,2022-03-20,103.55,Sports,2,False
ORD_0000673,CUST_00045,2022-05-06,123.61,Sports,5,False
ORD_0000674,CUST_00045,2022-05-13,982.84,Electronics,3,False
ORD_0000675,CUST_00045,2022-09-29,117.56,Home & Garden,2,False
ORD_0000676,CUST_00045,2023-02-01,23.17,Books,3,False
ORD_0000677,CUST_00045,2023-06-23,416.8,Electronics,5,False
ORD_0000678,CUST_00045,2023-07-03,15.38,Books,3,False
ORD_0000679,CUST_00045,2023-08-14,866.85,Electronics,1,False
ORD_0000680,CUST_00045,2023-08-31,122.87,Electronics,4,False
ORD_0000681,CUST_00046,2021-12-06,341.33,Home & Garden,4,False
ORD_0000682,CUST_00046,2022-03-01,16.19,Books,5,False
ORD_0000683,CUST_00046,2022-04-06,107.4,Beauty,3,True
ORD_0000684,CUST_00046,2022-05-17,608.3,Electronics,5,False
ORD_0000685,CUST_00046,2022-07-21,38.8,Beauty,4,False
ORD_0000686,CUST_00046,2022-09-28,238.61,Clothing,1,False
ORD_0000687,CUST_00046,2022-12-06,45.12,Books,3,True
ORD_0000688,CUST_00046,2023-01-26,117.76,Electronics,3,False
ORD_0000689,CUST_00047,2021-06-11,106.81,Beauty,3,False
ORD_0000690,CUST_00047,2021-08-09,40.71,Sports,5,False
ORD_0000691,CUST_00047,2021-08-31,87.75,Electronics,1,False
ORD_0000692,CUST_00047,2021-09-06,21.93,Books,1,True
ORD_0000693,CUST_00047,2021-09-11,100.65,Sports,1,False
ORD_0000694,CUST_00047,2021-09-29,39.84,Books,5,False
ORD_0000695,CUST_00047,2021-10-06,42.23,Beauty,2,False
ORD_0000696,CUST_00047,2021-12-09,27.8,Books,5,False
ORD_0000697,CUST_00047,2021-12-17,210.34,Clothing,4,False
ORD_0000698,CUST_00047,2022-04-28,19.77,Books,4,False
ORD_0000699,CUST_00047,2022-06-25,271.72,Sports,1,False
ORD_0000700,CUST_00047,2022-08-21,66.61,Beauty,2,False
ORD_0000701,CUST_00047,2022-09-27,197.05,Clothing,5,False
ORD_0000702,CUST_00047,2023-01-19,95.08,Beauty,1,False
ORD_0000703,CUST_00047,2023-02-25,226.79,Electronics,5,False
ORD_0000704,CUST_00047,2023-04-13,90.42,Sports,2,False
ORD_0000705,CUST_00047,2023-05-25,97.13,Home & Garden,3,False
ORD_0000706,CUST_00047,2023-07-21,39.03,Books,2,False
ORD_0000707,CUST_00048,2021-10-10,391.92,Home & Garden,4,True
ORD_0000708,CUST_00048,2022-09-29,157.1,Sports,5,False
ORD_0000709,CUST_00048,2022-10-14,119.61,Beauty,3,False
ORD_0000710,CUST_00048,2023-02-03,17.42,Books,3,False
ORD_0000711,CUST_00049,2023-09-09,11.8,Books,3,False
ORD_0000712,CUST_00049,2023-09-09,298.47,Sports,1,False
ORD_0000713,CUST_00049,2023-09-09,207.86,Sports,3,False
ORD_0000714,CUST_00049,2023-09-09,72.04,Sports,5,False
ORD_0000715,CUST_00049,2023-09-09,733.18,Electronics,5,False
ORD_0000716,CUST_00050,2023-03-01,47.48,Books,1,False
ORD_0000717,CUST_00050,2023-03-04,286.1,Home & Garden,4,False
ORD_0000718,CUST_00050,2023-03-15,839.75,Electronics,2,False
ORD_0000719,CUST_00050,2023-03-18,517.04,Electronics,5,False
ORD_0000720,CUST_00050,2023-03-19,89.33,Clothing,3,False
ORD_0000721,CUST_00050,2023-03-19,834.98,Electronics,1,False
ORD_0000722,CUST_00050,2023-03-20,24.88,Beauty,4,False
ORD_0000723,CUST_00050,2023-03-21,23.58,Books,1,True
ORD_0000724,CUST_00050,2023-04-22,249.07,Sports,1,False
ORD_0000725,CUST_00050,2023-05-12,437.85,Electronics,2,False
ORD_0000726,CUST_00050,2023-05-16,387.15,Home & Garden,5,False
ORD_0000727,CUST_00050,2023-06-01,107.97,Beauty,3,True
ORD_0000728,CUST_00050,2023-06-20,31.87,Home & Garden,4,False
ORD_0000729,CUST_00050,2023-06-28,232.73,Sports,2,False
ORD_0000730,CUST_00050,2023-07-01,11.88,Books,3,False
ORD_0000731,CUST_00050,2023-07-25,35.61,Books,1,False
ORD_0000732,CUST_00050,2023-08-02,92.61,Beauty,1,True
ORD_0000733,CUST_00050,2023-08-11,109.91,Sports,5,False
ORD_0000734,CUST_00050,2023-08-20,312.55,Home & Garden,1,False
ORD_0000735,CUST_00050,2023-08-28,14.5,Books,3,False
ORD_0000736,CUST_00051,2023-03-06,114.25,Clothing,5,False
ORD_0000737,CUST_00052,2021-06-20,21.4,Books,5,False
ORD_0000738,CUST_00052,2021-06-28,237.91,Clothing,3,False
ORD_0000739,CUST_00053,2021-10-01,307.59,Home & Garden,2,False
ORD_0000740,CUST_00053,2022-04-08,72.38,Beauty,2,True
ORD_0000741,CUST_00053,2022-10-16,45.85,Sports,1,False
ORD_0000742,CUST_00054,2022-11-13,790.74,Electronics,4,False
ORD_0000743,CUST_00054,2022-11-17,12.23,Books,5,False
ORD_0000744,CUST_00055,2021-05-26,20.15,Books,2,False
ORD_0000745,CUST_00055,2021-12-14,165.69,Clothing,5,False
ORD_0000746,CUST_00055,2022-01-05,238.71,Home & Garden,3,False
ORD_0000747,CUST_00055,2022-08-12,53.2,Electronics,4,False
ORD_0000748,CUST_00055,2022-08-14,93.52,Clothing,1,False
ORD_0000749,CUST_00055,2023-03-24,48.27,Beauty,1,False
ORD_0000750,CUST_00056,2022-07-17,113.21,Home & Garden,4,False
ORD_0000751,CUST_00057,2023-05-20,118.18,Beauty,5,False
ORD_0000752,CUST_00057,2023-05-22,222.53,Sports,2,True
ORD_0000753,CUST_00057,2023-05-27,200.95,Electronics,4,False
ORD_0000754,CUST_00057,2023-05-29,196.39,Clothing,1,False
ORD_0000755,CUST_00057,2023-05-30,60.16,Beauty,4,False
ORD_0000756,CUST_00057,2023-06-03,40.04,Books,5,False
ORD_0000757,CUST_00057,2023-06-05,53.73,Books,1,False
ORD_0000758,CUST_00057,2023-06-12,95.14,Beauty,4,False
ORD_0000759,CUST_00057,2023-06-26,54.33,Sports,2,False
ORD_0000760,CUST_00057,2023-07-05,245.28,Clothing,2,False
ORD_0000761,CUST_00057,2023-07-05,271.12,Home & Garden,1,False
ORD_0000762,CUST_00057,2023-07-14,360.1,Sports,5,False
ORD_0000763,CUST_00057,2023-07-14,79.02,Sports,3,False
ORD_0000764,CUST_00057,2023-07-20,222.7,Clothing,5,True
ORD_0000765,CUST_00057,2023-07-23,146.49,Clothing,2,False
ORD_0000766,CUST_00057,2023-08-05,47.65,Books,2,False
ORD_0000767,CUST_00057,2023-08-11,50.36,Books,5,False
ORD_0000768,CUST_00057,2023-08-18,299.51,Sports,3,False
ORD_0000769,CUST_00057,2023-09-03,76.08,Sports,1,False
ORD_0000770,CUST_00057,2023-09-13,174.59,Clothing,3,False
ORD_0000771,CUST_00057,2023-10-03,1115.72,Electronics,3,False
ORD_0000772,CUST_00057,2023-10-12,287.72,Sports,4,False
ORD_0000773,CUST_00057,2023-10-12,27.72,Beauty,5,False
ORD_0000774,CUST_00057,2023-10-15,21.8,Beauty,3,False
ORD_0000775,CUST_00057,2023-10-26,231.43,Sports,5,False
ORD_0000776,CUST_00057,2023-10-30,855.17,Electronics,4,False
ORD_0000777,CUST_00058,2022-02-12,15.25,Books,4,False
ORD_0000778,CUST_00058,2022-03-28,254.28,Electronics,2,False
ORD_0000779,CUST_00058,2022-06-14,14.84,Books,2,False
ORD_0000780,CUST_00058,2022-09-28,33.02,Clothing,1,False
ORD_0000781,CUST_00058,2022-11-03,316.28,Sports,2,False
ORD_0000782,CUST_00058,2022-11-24,104.63,Beauty,1,False
