customer_id,last_order_date,frequency,monetary,recency,r_score,f_score,m_score,rfm_score,rfm_total,segment,signup_date,location,age_group,gender
CUST_00230,2023-04-28,7,1182.7,188,3,3,3,333,3.0,Loyal Customer,2022-10-17,Paris,26-35,Other
CUST_00231,2023-02-04,2,158.31,271,2,1,1,211,1.3333333333333333,Lost,2022-06-04,Sydney,26-35,Male
CUST_00232,2023-02-16,5,310.25,259,2,3,1,231,2.0,Others,2022-09-16,Houston,18-25,Male
CUST_00233,2023-05-04,5,882.1,182,3,3,3,333,3.0,Loyal Customer,2021-07-23,Berlin,26-35,Male
CUST_00234,2023-02-06,4,2144.87,269,2,2,4,224,2.6666666666666665,Others,2021-06-06,Houston,18-25,Female
CUST_00235,2023-06-18,15,2507.83,137,3,4,4,344,3.6666666666666665,Loyal Customer,2022-01-18,Chicago,18-25,Male
CUST_00236,2023-02-26,1,991.68,249,2,1,3,213,2.0,Others,2023-02-20,New York,26-35,Female
CUST_00237,2023-06-01,13,5297.74,154,3,4,5,345,4.0,Loyal Customer,2021-06-15,Toronto,18-25,Male
CUST_00238,2023-11-01,45,13417.98,1,5,5,5,555,5.0,Champion,2022-07-07,New York,26-35,Male
CUST_00239,2023-09-05,5,469.37,58,5,3,2,532,3.3333333333333335,Others,2023-09-04,Houston,46-55,Male
CUST_00240,2023-08-18,16,5197.280000000001,76,4,4,5,445,4.333333333333333,Champion,2023-03-09,Berlin,26-35,Other
CUST_00241,2023-08-04,1,395.23,90,4,1,2,412,2.3333333333333335,New Customer,2023-08-03,London,26-35,Female
CUST_00242,2023-01-29,1,1100.41,277,2,1,3,213,2.0,Others,2022-06-28,New York,46-55,Female
CUST_00243,2023-07-31,2,391.48,94,4,1,2,412,2.3333333333333335,New Customer,2023-07-30,London,55+,Other
CUST_00244,2023-06-15,7,1179.25,140,3,3,3,333,3.0,Loyal Customer,2021-01-01,New York,26-35,Female
CUST_00245,2023-10-30,38,9484.04,3,5,5,5,555,5.0,Champion,2022-09-06,Toronto,18-25,Female
CUST_00246,2023-02-16,3,660.99,259,2,2,2,222,2.0,Lost,2021-11-28,Phoenix,36-45,Female
CUST_00247,2023-04-20,7,1595.37,196,3,3,3,333,3.0,Loyal Customer,2022-05-16,Los Angeles,46-55,Other
CUST_00248,2022-02-22,1,94.58,618,1,1,1,111,1.0,Lost,2021-01-20,Houston,26-35,Male
CUST_00249,2023-01-13,3,533.69,293,2,2,2,222,2.0,Lost,2021-04-25,Berlin,46-55,Male
CUST_00250,2023-08-11,3,1982.06,83,4,2,4,424,3.3333333333333335,New Customer,2023-08-10,Houston,46-55,Other
CUST_00251,2023-08-28,17,3523.93,66,4,4,4,444,4.0,Champion,2022-01-07,Toronto,18-25,Female
CUST_00252,2023-09-01,18,2772.46,62,5,4,4,544,4.333333333333333,Champion,2023-06-19,Sydney,18-25,Female
CUST_00253,2023-05-03,1,91.28,183,3,1,1,311,1.6666666666666667,Others,2023-05-02,New York,26-35,Female
CUST_00254,2023-09-01,19,4687.14,62,5,5,5,555,5.0,Champion,2023-04-07,Chicago,26-35,Other
CUST_00255,2023-08-07,12,1662.9,87,4,4,3,443,3.6666666666666665,Loyal Customer,2021-11-11,Phoenix,46-55,Female
CUST_00256,2022-10-07,3,1025.41,391,1,2,3,123,2.0,Others,2021-09-03,Los Angeles,46-55,Female
CUST_00257,2022-07-16,2,142.0,474,1,1,1,111,1.0,Lost,2021-03-01,New York,46-55,Female
CUST_00258,2023-04-14,3,1239.46,202,3,2,3,323,2.6666666666666665,Others,2021-09-04,Houston,18-25,Other
CUST_00259,2023-06-20,7,2094.4700000000003,135,3,3,4,334,3.3333333333333335,Loyal Customer,2023-06-19,Berlin,46-55,Female
CUST_00260,2023-10-07,19,4332.45,26,5,5,5,555,5.0,Champion,2022-08-04,Toronto,55+,Other
CUST_00261,2023-08-29,4,541.26,65,4,2,2,422,2.6666666666666665,New Customer,2023-08-28,London,26-35,Male
CUST_00262,2022-07-17,1,129.22,473,1,1,1,111,1.0,Lost,2021-03-22,Sydney,26-35,Other
CUST_00263,2023-10-29,57,13788.77,4,5,5,5,555,5.0,Champion,2021-03-29,Los Angeles,36-45,Male
CUST_00264,2023-03-05,3,1228.27,242,2,2,3,223,2.3333333333333335,Others,2023-01-20,Paris,55+,Male
CUST_00265,2023-01-01,2,654.81,305,1,1,2,112,1.3333333333333333,Lost,2022-05-13,Los Angeles,46-55,Other
CUST_00266,2023-04-17,1,510.26,199,3,1,2,312,2.0,Others,2023-04-16,Berlin,18-25,Female
CUST_00267,2023-04-17,8,2449.0299999999997,199,3,3,4,334,3.3333333333333335,Loyal Customer,2021-03-12,Chicago,36-45,Other
CUST_00268,2023-03-05,2,1181.27,242,2,1,3,213,2.0,Others,2023-02-18,Toronto,18-25,Male
CUST_00269,2023-05-11,7,1582.99,175,3,3,3,333,3.0,Loyal Customer,2022-06-30,Los Angeles,18-25,Female
CUST_00270,2023-08-06,13,2802.26,88,4,4,4,444,4.0,Champion,2023-02-24,Paris,46-55,Other
CUST_00271,2021-10-09,1,271.07,754,1,1,1,111,1.0,Lost,2021-05-09,Paris,46-55,Female
CUST_00272,2023-02-13,3,223.67,262,2,2,1,221,1.6666666666666667,Lost,2021-05-12,New York,46-55,Female
CUST_00273,2023-02-04,2,109.05,271,2,1,1,211,1.3333333333333333,Lost,2022-11-07,Toronto,55+,Other
CUST_00274,2022-10-08,2,173.95,390,1,1,1,111,1.0,Lost,2022-05-02,Chicago,55+,Female
CUST_00275,2023-08-29,4,1521.1599999999999,65,4,2,3,423,3.0,New Customer,2023-08-28,Houston,55+,Other
CUST_00276,2023-04-17,7,834.07,199,3,3,2,332,2.6666666666666665,Others,2022-07-17,Phoenix,36-45,Male
CUST_00277,2022-07-07,2,232.70999999999998,483,1,1,1,111,1.0,Lost,2021-06-19,Phoenix,18-25,Other
CUST_00278,2023-03-14,3,87.36,233,2,2,1,221,1.6666666666666667,Lost,2021-09-29,London,46-55,Female
CUST_00279,2022-07-26,1,33.06,464,1,1,1,111,1.0,Lost,2022-06-25,Toronto,46-55,Other
CUST_00280,2023-06-14,1,164.46,141,3,1,1,311,1.6666666666666667,Others,2023-06-13,London,46-55,Female
CUST_00281,2023-02-19,2,241.73,256,2,1,1,211,1.3333333333333333,Lost,2022-09-14,London,55+,Male
CUST_00282,2023-07-19,16,3695.1499999999996,106,4,4,4,444,4.0,Champion,2022-03-10,Sydney,55+,Male
CUST_00283,2023-09-16,16,4980.94,47,5,4,5,545,4.666666666666667,Champion,2023-09-15,Phoenix,55+,Female
CUST_00284,2023-09-24,31,6706.6900000000005,39,5,5,5,555,5.0,Champion,2021-08-05,Houston,46-55,Female
CUST_00285,2023-08-11,5,1385.32,83,4,3,3,433,3.3333333333333335,Loyal Customer,2023-08-10,Los Angeles,26-35,Other
CUST_00286,2023-11-01,45,10716.74,1,5,5,5,555,5.0,Champion,2022-07-07,Houston,18-25,Female
CUST_00287,2023-04-29,8,1466.74,187,3,3,3,333,3.0,Loyal Customer,2023-02-13,Chicago,55+,Other
CUST_00288,2023-04-30,6,333.28,186,3,3,2,332,2.6666666666666665,Others,2023-01-18,Paris,18-25,Female
CUST_00289,2023-08-23,8,1214.3,71,4,3,3,433,3.3333333333333335,Loyal Customer,2022-12-08,Los Angeles,46-55,Male
CUST_00290,2023-02-18,7,1507.47,257,2,3,3,233,2.6666666666666665,Needs Attention,2021-07-25,Chicago,55+,Other
CUST_00291,2023-10-23,39,9221.05,10,5,5,5,555,5.0,Champion,2023-01-01,Los Angeles,36-45,Other
CUST_00292,2023-11-01,57,13832.27,1,5,5,5,555,5.0,Champion,2021-11-16,Chicago,55+,Male
CUST_00293,2022-11-04,2,225.06,363,1,1,1,111,1.0,Lost,2022-02-13,Sydney,18-25,Female
CUST_00294,2023-09-01,17,1664.07,62,5,4,3,543,4.0,Loyal Customer,2022-11-19,Sydney,36-45,Female
CUST_00295,2023-10-29,53,10817.47,4,5,5,5,555,5.0,Champion,2022-10-28,London,46-55,Male
CUST_00296,2023-03-14,5,569.77,233,2,3,2,232,2.3333333333333335,Others,2022-01-18,Toronto,46-55,Other
CUST_00297,2022-11-06,2,258.89,361,1,1,1,111,1.0,Lost,2022-03-25,Los Angeles,18-25,Male
CUST_00298,2023-09-02,9,1166.68,61,5,4,3,543,4.0,Loyal Customer,2023-07-11,Berlin,46-55,Male
CUST_00299,2023-03-28,5,546.34,219,2,3,2,232,2.3333333333333335,Others,2022-06-14,London,55+,Female
CUST_00300,2023-11-01,43,11525.55,1,5,5,5,555,5.0,Champion,2022-04-08,Houston,36-45,Female
CUST_00301,2023-09-11,42,13183.14,52,5,5,5,555,5.0,Champion,2021-05-04,Sydney,46-55,Other
CUST_00302,2022-10-13,5,680.1500000000001,385,1,3,2,132,2.0,Others,2021-09-11,Phoenix,46-55,Male
CUST_00303,2023-04-06,5,455.24,210,3,3,2,332,2.6666666666666665,Others,2021-08-19,Sydney,18-25,Male
CUST_00304,2023-03-29,8,804.25,218,2,3,2,232,2.3333333333333335,Others,2021-03-07,Phoenix,26-35,Other
CUST_00305,2022-05-22,1,113.6,529,1,1,1,111,1.0,Lost,2021-12-13,Los Angeles,36-45,Female
CUST_00306,2022-08-14,2,222.35,445,1,1,1,111,1.0,Lost,2021-01-22,Los Angeles,26-35,Female
CUST_00307,2023-05-01,5,439.31000000000006,185,3,3,2,332,2.6666666666666665,Others,2022-08-26,Chicago,46-55,Male
CUST_00308,2023-08-31,16,2445.7200000000003,63,4,4,4,444,4.0,Champion,2022-07-22,Phoenix,36-45,Female
CUST_00309,2022-03-26,1,82.06,586,1,1,1,111,1.0,Lost,2021-08-24,Paris,46-55,Female
CUST_00310,2023-06-13,12,2164.42,142,3,4,4,344,3.6666666666666665,Loyal Customer,2022-08-26,New York,26-35,Other
CUST_00311,2023-04-24,8,1517.73,192,3,3,3,333,3.0,Loyal Customer,2021-08-14,Houston,55+,Male
CUST_00312,2023-10-31,46,12276.29,2,5,5,5,555,5.0,Champion,2021-01-08,London,26-35,Other
CUST_00313,2023-10-09,49,11474.72,24,5,5,5,555,5.0,Champion,2021-03-14,Chicago,55+,Female
CUST_00314,2023-01-15,1,154.4,291,2,1,1,211,1.3333333333333333,Lost,2022-12-26,Los Angeles,36-45,Male
CUST_00315,2023-02-14,2,181.18,261,2,1,1,211,1.3333333333333333,Lost,2022-10-09,Houston,55+,Other
CUST_00316,2023-03-27,3,523.41,220,2,2,2,222,2.0,Lost,2021-03-02,London,46-55,Female
CUST_00317,2022-11-13,5,861.27,354,1,3,2,132,2.0,Others,2021-08-23,Toronto,26-35,Other
CUST_00318,2023-06-26,19,5435.47,129,3,5,5,355,4.333333333333333,Loyal Customer,2021-03-11,Berlin,36-45,Female
CUST_00319,2023-09-02,8,1020.61,61,5,3,3,533,3.6666666666666665,Loyal Customer,2023-07-17,New York,46-55,Female
CUST_00320,2023-05-19,16,1281.73,167,3,4,3,343,3.3333333333333335,Loyal Customer,2021-02-02,Phoenix,46-55,Male
CUST_00321,2023-06-01,4,279.28,154,3,2,1,321,2.0,Others,2023-05-31,Phoenix,36-45,Other
CUST_00322,2022-12-02,2,1164.1,335,1,1,3,113,1.6666666666666667,Others,2021-12-05,Chicago,46-55,Other
CUST_00323,2023-02-15,6,1604.81,260,2,3,3,233,2.6666666666666665,Needs Attention,2021-03-14,New York,26-35,Female
CUST_00324,2023-02-06,10,2019.6499999999999,269,2,4,4,244,3.3333333333333335,At Risk,2022-06-11,Toronto,55+,Female
CUST_00325,2022-03-30,2,288.72,582,1,1,1,111,1.0,Lost,2021-09-01,Sydney,26-35,Other
CUST_00326,2021-11-03,1,98.04,729,1,1,1,111,1.0,Lost,2021-10-13,Berlin,36-45,Male
CUST_00327,2023-04-21,3,299.98,195,3,2,1,321,2.0,Others,2022-11-17,Berlin,18-25,Other
CUST_00328,2023-01-26,4,1378.2400000000002,280,2,2,3,223,2.3333333333333335,Others,2022-05-13,Houston,46-55,Male
CUST_00329,2023-04-02,7,1470.04,214,2,3,3,233,2.6666666666666665,Needs Attention,2021-08-08,Los Angeles,26-35,Other
CUST_00330,2023-07-25,12,3159.6800000000003,100,4,4,4,444,4.0,Champion,2022-07-07,Sydney,26-35,Female
CUST_00331,2023-07-28,17,1413.08,97,4,4,3,443,3.6666666666666665,Loyal Customer,2021-05-16,Los Angeles,26-35,Other
CUST_00332,2023-02-24,3,578.12,251,2,2,2,222,2.0,Lost,2023-01-11,Chicago,26-35,Other
CUST_00333,2023-10-30,43,10211.59,3,5,5,5,555,5.0,Champion,2023-08-16,Los Angeles,55+,Female
CUST_00334,2023-10-30,36,7710.54,3,5,5,5,555,5.0,Champion,2023-06-23,New York,46-55,Female
CUST_00335,2023-10-24,40,8917.24,9,5,5,5,555,5.0,Champion,2022-08-08,New York,18-25,Male
CUST_00336,2023-10-16,39,10985.42,17,5,5,5,555,5.0,Champion,2022-08-14,Houston,46-55,Female
CUST_00337,2022-07-06,3,783.98,484,1,2,2,122,1.6666666666666667,Lost,2022-04-30,Chicago,46-55,Other
CUST_00338,2023-03-06,3,762.03,241,2,2,2,222,2.0,Lost,2021-09-06,Houston,36-45,Other
CUST_00339,2023-04-27,5,1560.56,189,3,3,3,333,3.0,Loyal Customer,2023-03-15,Toronto,26-35,Other
CUST_00340,2023-11-01,47,12504.29,1,5,5,5,555,5.0,Champion,2022-04-30,London,26-35,Male
CUST_00341,2023-05-03,3,268.69,183,3,2,1,321,2.0,Others,2023-04-07,Los Angeles,55+,Male
CUST_00342,2023-04-14,6,2818.72,202,3,3,4,334,3.3333333333333335,Loyal Customer,2022-02-21,Paris,18-25,Female
CUST_00343,2023-06-06,18,1396.4,149,3,4,3,343,3.3333333333333335,Loyal Customer,2021-07-14,Paris,18-25,Male
CUST_00344,2022-11-10,3,431.15,357,1,2,2,122,1.6666666666666667,Lost,2021-04-07,Phoenix,36-45,Other
CUST_00345,2023-07-25,11,2138.97,100,4,4,4,444,4.0,Champion,2021-04-10,Los Angeles,36-45,Other
CUST_00346,2023-04-18,8,1418.54,198,3,3,3,333,3.0,Loyal Customer,2022-11-06,New York,36-45,Male
CUST_00347,2022-08-09,6,714.25,450,1,3,2,132,2.0,Others,2022-03-18,Los Angeles,26-35,Other
CUST_00348,2023-10-26,28,9500.68,7,5,5,5,555,5.0,Champion,2021-12-29,Houston,26-35,Other
CUST_00349,2023-08-31,11,1422.77,63,4,4,3,443,3.6666666666666665,Loyal Customer,2022-03-10,Sydney,55+,Male
CUST_00350,2023-02-13,5,962.68,262,2,3,3,233,2.6666666666666665,Needs Attention,2022-02-25,Chicago,18-25,Male
CUST_00351,2023-04-16,8,1205.08,200,3,3,3,333,3.0,Loyal Customer,2022-04-24,Los Angeles,18-25,Male
CUST_00352,2023-06-05,1,237.04,150,3,1,1,311,1.6666666666666667,Others,2023-06-04,London,36-45,Female
CUST_00353,2023-03-20,5,315.74,227,2,3,1,231,2.0,Others,2023-01-17,Los Angeles,46-55,Male
CUST_00354,2023-08-27,9,1314.06,67,4,4,3,443,3.6666666666666665,Loyal Customer,2021-02-25,New York,18-25,Male
CUST_00355,2023-10-26,56,15556.37,7,5,5,5,555,5.0,Champion,2022-11-21,Sydney,55+,Female
CUST_00356,2023-04-06,6,446.77,210,3,3,2,332,2.6666666666666665,Others,2022-11-01,New York,26-35,Other
CUST_00357,2023-10-30,42,8398.21,3,5,5,5,555,5.0,Champion,2022-10-24,Chicago,18-25,Other
CUST_00358,2022-10-17,3,1210.5900000000001,381,1,2,3,123,2.0,Others,2021-04-11,Paris,55+,Male
CUST_00359,2022-09-20,2,819.35,408,1,1,2,112,1.3333333333333333,Lost,2021-03-04,Toronto,26-35,Female
CUST_00360,2023-02-17,6,1415.59,258,2,3,3,233,2.6666666666666665,Needs Attention,2022-02-17,Toronto,46-55,Male
CUST_00361,2023-08-14,17,1608.0,80,4,4,3,443,3.6666666666666665,Loyal Customer,2023-01-16,Sydney,36-45,Other
CUST_00362,2023-01-03,3,560.29,303,1,2,2,122,1.6666666666666667,Lost,2021-12-14,New York,36-45,Female
CUST_00363,2023-05-04,3,1150.96,182,3,2,3,323,2.6666666666666665,Others,2023-03-31,Toronto,36-45,Male
CUST_00364,2023-06-03,6,1808.6599999999999,152,3,3,4,334,3.3333333333333335,Loyal Customer,2023-06-02,Toronto,18-25,Other
CUST_00365,2021-06-09,1,53.55,876,1,1,1,111,1.0,Lost,2021-04-22,Chicago,55+,Other
CUST_00366,2023-08-26,19,3494.17,68,4,5,4,454,4.333333333333333,Champion,2021-09-12,London,36-45,Other
CUST_00367,2023-01-30,1,44.78,276,2,1,1,211,1.3333333333333333,Lost,2021-07-16,Houston,26-35,Male
CUST_00368,2022-01-18,1,23.21,653,1,1,1,111,1.0,Lost,2021-07-14,Chicago,55+,Female
CUST_00369,2023-08-04,11,1988.73,90,4,4,4,444,4.0,Champion,2022-07-04,Phoenix,55+,Other
CUST_00370,2023-10-17,50,14540.14,16,5,5,5,555,5.0,Champion,2022-04-05,Phoenix,18-25,Female
CUST_00371,2023-10-29,57,11565.91,4,5,5,5,555,5.0,Champion,2021-05-24,Sydney,18-25,Other
CUST_00372,2023-10-31,47,9987.83,2,5,5,5,555,5.0,Champion,2022-03-09,Chicago,46-55,Male
CUST_00373,2023-10-28,34,7836.72,5,5,5,5,555,5.0,Champion,2021-07-07,New York,46-55,Other
CUST_00374,2022-11-12,4,660.45,355,1,2,2,122,1.6666666666666667,Lost,2021-10-13,Paris,18-25,Other
CUST_00375,2023-10-05,25,7926.8,28,5,5,5,555,5.0,Champion,2022-04-19,Paris,18-25,Female
CUST_00376,2023-03-04,16,2975.1800000000003,243,2,4,4,244,3.3333333333333335,At Risk,2021-09-13,Paris,55+,Other
CUST_00377,2023-06-16,2,238.09,139,3,1,1,311,1.6666666666666667,Others,2023-06-15,Houston,55+,Male
CUST_00378,2023-10-24,39,9680.02,9,5,5,5,555,5.0,Champion,2023-08-04,Phoenix,18-25,Other
CUST_00379,2022-05-23,2,959.15,528,1,1,3,113,1.6666666666666667,Others,2021-03-19,Sydney,55+,Female
CUST_00380,2023-07-22,8,1853.48,103,4,3,4,434,3.6666666666666665,Loyal Customer,2022-03-30,Toronto,18-25,Female
CUST_00381,2023-10-28,41,11452.61,5,5,5,5,555,5.0,Champion,2023-04-08,Berlin,55+,Other
CUST_00382,2023-06-03,8,2468.17,152,3,3,4,334,3.3333333333333335,Loyal Customer,2023-06-02,Sydney,18-25,Other
CUST_00383,2023-05-28,6,2234.3,158,3,3,4,334,3.3333333333333335,Loyal Customer,2023-05-27,New York,26-35,Male
CUST_00384,2022-11-26,3,1279.0,341,1,2,3,123,2.0,Others,2022-07-18,Los Angeles,18-25,Male
CUST_00385,2022-01-21,2,77.03,650,1,1,1,111,1.0,Lost,2021-04-11,Phoenix,26-35,Male
CUST_00387,2023-07-16,10,1631.27,109,4,4,3,443,3.6666666666666665,Loyal Customer,2022-10-30,Chicago,26-35,Male
CUST_00388,2023-07-25,18,3052.54,100,4,4,4,444,4.0,Champion,2022-07-08,Toronto,36-45,Other
CUST_00389,2023-05-08,3,468.62,178,3,2,2,322,2.3333333333333335,Others,2023-05-07,Houston,46-55,Female
CUST_00390,2021-04-04,1,128.0,942,1,1,1,111,1.0,Lost,2021-01-16,Berlin,55+,Male
CUST_00391,2023-09-21,2,372.89,42,5,1,2,512,2.6666666666666665,New Customer,2023-09-20,Houston,46-55,Male
CUST_00392,2023-03-11,3,604.59,236,2,2,2,222,2.0,Lost,2021-04-06,Berlin,18-25,Female
CUST_00393,2023-09-01,14,2556.8,62,5,4,4,544,4.333333333333333,Champion,2023-08-07,New York,26-35,Male
CUST_00394,2023-02-19,2,121.13,256,2,1,1,211,1.3333333333333333,Lost,2023-02-11,Toronto,36-45,Female
CUST_00395,2023-08-25,12,3524.52,69,4,4,4,444,4.0,Champion,2023-05-20,London,36-45,Other
CUST_00396,2023-02-25,3,522.46,250,2,2,2,222,2.0,Lost,2021-08-31,Sydney,26-35,Male
CUST_00397,2022-07-29,1,240.24,461,1,1,1,111,1.0,Lost,2021-06-20,Berlin,18-25,Other
CUST_00398,2022-12-04,6,835.72,333,1,3,2,132,2.0,Others,2022-02-21,Sydney,26-35,Other
CUST_00399,2022-11-21,2,156.52,346,1,1,1,111,1.0,Lost,2022-05-13,London,46-55,Female
CUST_00400,2022-12-13,1,108.08,324,1,1,1,111,1.0,Lost,2022-05-08,Paris,46-55,Male
CUST_00401,2023-09-28,36,7405.38,35,5,5,5,555,5.0,Champion,2021-08-07,Berlin,18-25,Other
CUST_00402,2023-06-06,3,147.53,149,3,2,1,321,2.0,Others,2023-06-05,London,26-35,Other
CUST_00403,2023-04-13,5,845.28,203,3,3,2,332,2.6666666666666665,Others,2022-02-15,Toronto,46-55,Male
CUST_00404,2023-07-15,2,143.5,110,4,1,1,411,2.0,New Customer,2023-07-14,Phoenix,36-45,Female
CUST_00405,2023-06-06,12,1899.3400000000001,149,3,4,4,344,3.6666666666666665,Loyal Customer,2021-03-02,Chicago,36-45,Female
CUST_00406,2023-01-28,2,772.38,278,2,1,2,212,1.6666666666666667,Lost,2021-06-18,New York,55+,Other
CUST_00407,2023-07-03,8,1175.1,122,3,3,3,333,3.0,Loyal Customer,2022-01-24,London,26-35,Female
CUST_00408,2023-10-26,44,9819.44,7,5,5,5,555,5.0,Champion,2021-01-03,Paris,18-25,Male
CUST_00409,2023-02-28,1,140.27,247,2,1,1,211,1.3333333333333333,Lost,2022-02-04,Houston,36-45,Female
CUST_00410,2023-10-14,51,13278.61,19,5,5,5,555,5.0,Champion,2021-09-29,New York,36-45,Female
CUST_00411,2023-09-02,16,2543.4700000000003,61,5,4,4,544,4.333333333333333,Champion,2023-08-07,Phoenix,46-55,Other
CUST_00412,2023-03-15,2,138.5,232,2,1,1,211,1.3333333333333333,Lost,2023-03-14,New York,36-45,Other
CUST_00413,2023-03-16,2,184.28,231,2,1,1,211,1.3333333333333333,Lost,2023-03-15,Sydney,26-35,Male
CUST_00414,2023-04-07,8,2662.22,209,3,3,4,334,3.3333333333333335,Loyal Customer,2022-04-11,Berlin,26-35,Other
CUST_00415,2022-09-16,5,537.98,412,1,3,2,132,2.0,Others,2021-10-20,London,55+,Female
CUST_00416,2023-04-21,8,1886.21,195,3,3,4,334,3.3333333333333335,Loyal Customer,2022-03-10,Paris,46-55,Male
CUST_00417,2023-07-29,18,3855.44,96,4,4,5,445,4.333333333333333,Champion,2022-12-15,Houston,26-35,Male
CUST_00418,2023-09-09,17,3179.76,54,5,4,4,544,4.333333333333333,Champion,2023-09-08,Chicago,26-35,Male
CUST_00419,2023-04-22,5,1715.9499999999998,194,3,3,3,333,3.0,Loyal Customer,2023-01-19,Los Angeles,46-55,Male
CUST_00420,2023-03-15,2,230.89,232,2,1,1,211,1.3333333333333333,Lost,2023-03-14,Houston,46-55,Other
CUST_00421,2023-02-22,2,365.07,253,2,1,2,212,1.6666666666666667,Lost,2022-07-24,Houston,46-55,Male
CUST_00422,2023-01-05,2,268.40999999999997,301,1,1,1,111,1.0,Lost,2022-11-09,Phoenix,46-55,Male
CUST_00423,2023-10-31,47,13032.55,2,5,5,5,555,5.0,Champion,2023-01-06,Berlin,55+,Female
CUST_00424,2023-01-04,3,252.01999999999998,302,1,2,1,121,1.3333333333333333,Lost,2022-05-14,New York,36-45,Other
CUST_00425,2023-10-29,47,11182.07,4,5,5,5,555,5.0,Champion,2021-06-08,Houston,18-25,Other
CUST_00426,2022-08-09,5,1048.6399999999999,450,1,3,3,133,2.3333333333333335,Needs Attention,2021-07-14,Paris,46-55,Male
CUST_00427,2023-03-16,6,1568.48,231,2,3,3,233,2.6666666666666665,Needs Attention,2021-10-31,Toronto,26-35,Male
CUST_00428,2022-08-25,1,114.63,434,1,1,1,111,1.0,Lost,2021-08-11,London,18-25,Male
CUST_00429,2023-09-20,18,2766.5,43,5,4,4,544,4.333333333333333,Champion,2023-09-19,Chicago,55+,Male
CUST_00430,2023-09-25,26,8473.7,38,5,5,5,555,5.0,Champion,2021-03-01,Chicago,18-25,Other
CUST_00431,2023-10-24,40,8187.92,9,5,5,5,555,5.0,Champion,2022-08-17,Houston,18-25,Female
CUST_00432,2023-02-06,1,58.97,269,2,1,1,211,1.3333333333333333,Lost,2023-01-24,Paris,36-45,Female
CUST_00433,2023-05-05,5,942.1899999999999,181,3,3,3,333,3.0,Loyal Customer,2022-07-10,London,36-45,Male
CUST_00434,2023-10-28,45,14326.32,5,5,5,5,555,5.0,Champion,2021-03-04,London,46-55,Other
CUST_00435,2023-10-19,18,7158.04,14,5,4,5,545,4.666666666666667,Champion,2023-02-05,Paris,26-35,Male
CUST_00436,2022-03-06,1,230.23,606,1,1,1,111,1.0,Lost,2021-11-18,New York,46-55,Female
CUST_00437,2023-10-22,49,13355.61,11,5,5,5,555,5.0,Champion,2021-02-28,London,18-25,Other
CUST_00438,2022-04-09,2,916.3599999999999,572,1,1,3,113,1.6666666666666667,Others,2021-02-21,Paris,46-55,Other
CUST_00439,2022-12-26,1,179.81,311,1,1,1,111,1.0,Lost,2022-08-22,Paris,18-25,Male
CUST_00440,2023-10-16,18,4801.2,17,5,4,5,545,4.666666666666667,Champion,2022-05-04,Chicago,26-35,Other
CUST_00441,2023-11-01,57,15323.02,1,5,5,5,555,5.0,Champion,2022-05-30,Paris,55+,Other
CUST_00442,2023-08-01,1,297.91,93,4,1,1,411,2.0,New Customer,2023-07-31,Houston,18-25,Male
CUST_00443,2023-09-01,17,5109.04,62,5,4,5,545,4.666666666666667,Champion,2023-05-24,Sydney,55+,Female
CUST_00444,2023-08-26,15,2671.5499999999997,68,4,4,4,444,4.0,Champion,2022-06-28,Berlin,36-45,Male
CUST_00445,2023-02-05,3,574.55,270,2,2,2,222,2.0,Lost,2021-06-11,Phoenix,46-55,Female
CUST_00446,2022-07-05,2,367.4,485,1,1,2,112,1.3333333333333333,Lost,2021-02-28,Chicago,46-55,Other
CUST_00447,2023-09-12,2,287.46,51,5,1,1,511,2.3333333333333335,New Customer,2023-09-11,Sydney,55+,Female
CUST_00448,2022-06-10,1,262.67,510,1,1,1,111,1.0,Lost,2022-06-05,New York,36-45,Male
CUST_00449,2023-06-26,16,3668.2400000000002,129,3,4,4,344,3.6666666666666665,Loyal Customer,2021-03-24,Los Angeles,36-45,Female
CUST_00450,2023-10-30,36,12245.29,3,5,5,5,555,5.0,Champion,2023-05-22,New York,36-45,Male
CUST_00451,2022-11-17,3,1434.93,350,1,2,3,123,2.0,Others,2021-07-10,Houston,18-25,Other
CUST_00452,2021-12-03,3,223.09,699,1,2,1,121,1.3333333333333333,Lost,2021-03-12,Paris,36-45,Female
CUST_00453,2023-04-24,5,1190.71,192,3,3,3,333,3.0,Loyal Customer,2022-09-02,Houston,55+,Female
CUST_00454,2021-06-18,2,44.74,867,1,1,1,111,1.0,Lost,2021-03-11,New York,55+,Male
CUST_00455,2023-10-24,26,6712.3,9,5,5,5,555,5.0,Champion,2022-11-23,Berlin,26-35,Male
CUST_00456,2023-06-03,4,322.26,152,3,2,1,321,2.0,Others,2023-06-02,Sydney,46-55,Female
CUST_00457,2023-10-29,25,6468.9400000000005,4,5,5,5,555,5.0,Champion,2021-08-29,New York,46-55,Male
CUST_00458,2022-11-09,6,987.16,358,1,3,3,133,2.3333333333333335,Needs Attention,2022-02-18,London,26-35,Male
CUST_00459,2023-10-26,54,12663.3,7,5,5,5,555,5.0,Champion,2021-05-03,Paris,55+,Female
CUST_00460,2023-10-29,54,14168.22,4,5,5,5,555,5.0,Champion,2023-08-23,Houston,55+,Female
CUST_00461,2023-10-28,52,12669.05,5,5,5,5,555,5.0,Champion,2023-07-01,Chicago,55+,Other
