customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,customer_age_days,avg_order_value,avg_days_between_orders,category_diversity,spend_trend,purchases_per_year,clv_simple,clv_predicted,clv_tier,segment,location,age_group,gender
CUST_00156,96,10,3068.29,4,4,4,4.0,953,306.829,71.88888888888889,5,-174.582,5.077279752704792,1557.86,1573.6,Medium Value,Champion,Los Angeles,46-55,Male
CUST_00157,234,3,541.54,2,2,2,2.0,843,180.51333333333332,267.5,3,0.0,1.3644859813084111,246.31,235.92,Low Value,Lost,New York,18-25,Female
CUST_00158,249,1,860.21,2,1,2,1.6666666666666667,333,860.21,365.0,1,0.0,1.0,860.21,856.01,Medium Value,Lost,London,46-55,Male
CUST_00159,61,8,3731.89,5,3,4,4.0,521,466.48625,46.42857142857143,3,351.5075,7.861538461538461,3667.3,3678.73,High Value,Loyal Customer,Toronto,36-45,Male
CUST_00160,251,3,187.5,2,2,1,1.6666666666666667,544,62.5,104.0,3,0.0,3.5096153846153846,219.35,235.68,Low Value,Lost,Phoenix,26-35,Female
CUST_00161,76,17,3358.41,4,4,4,4.0,826,197.55352941176469,41.625,6,-78.85916666666665,8.76876876876877,1732.3,1735.27,Medium Value,Champion,Berlin,26-35,Other
CUST_00162,189,6,938.06,3,3,3,3.0,331,156.34333333333333,12.2,5,103.7666666666667,29.91803278688525,4677.48,4679.32,High Value,Loyal Customer,Los Angeles,36-45,Male
CUST_00163,202,4,628.87,3,2,2,2.3333333333333335,497,157.2175,48.333333333333336,2,167.325,7.551724137931034,1187.26,1199.09,Medium Value,Others,Phoenix,26-35,Male
CUST_00164,398,3,173.62,1,2,1,1.3333333333333333,657,57.873333333333335,87.5,2,0.0,4.171428571428572,241.41,239.06,Low Value,Lost,Paris,55+,Other
CUST_00165,6,23,6497.4400000000005,5,5,5,5.0,176,282.49739130434784,4.954545454545454,6,-38.28257575757573,52.142857142857146,14730.22,14732.54,Premium,Champion,Los Angeles,46-55,Male
CUST_00166,333,1,18.16,1,1,1,1.0,498,18.16,365.0,1,0.0,1.0,18.16,18.11,Low Value,Lost,Sydney,36-45,Other
CUST_00167,66,9,952.47,4,4,3,3.6666666666666665,687,105.83,67.0,4,-91.98450000000001,5.447761194029851,576.54,611.36,Low Value,Loyal Customer,Sydney,55+,Female
CUST_00168,150,9,2902.34,3,4,4,3.6666666666666665,725,322.4822222222222,46.0,5,7.820500000000038,7.934782608695652,2558.83,2573.98,High Value,Loyal Customer,Berlin,18-25,Female
CUST_00169,41,40,9779.05,5,5,5,5.0,871,244.47625,19.58974358974359,6,-10.85749999999993,18.63219895287958,4555.13,4511.9,High Value,Champion,London,55+,Male
CUST_00170,376,7,1149.29,1,3,3,2.3333333333333335,954,164.18428571428572,77.66666666666667,4,133.31666666666666,4.6995708154506435,771.6,778.03,Medium Value,Needs Attention,New York,18-25,Male
CUST_00171,221,7,1434.3,2,3,3,2.6666666666666665,574,204.9,41.5,6,-261.2633333333333,8.795180722891565,1802.13,1808.05,Medium Value,Needs Attention,Sydney,18-25,Other
CUST_00172,2,54,15921.33,5,5,5,5.0,590,294.83944444444444,9.867924528301886,6,59.72259259259255,36.988527724665396,10905.68,10828.68,Premium,Champion,Paris,55+,Female
CUST_00173,218,3,838.6,2,2,2,2.0,1002,279.53333333333336,249.0,3,0.0,1.465863453815261,409.76,393.71,Low Value,Lost,Chicago,18-25,Other
CUST_00174,62,9,2361.51,5,4,4,4.333333333333333,322,262.39,22.75,4,-184.51349999999996,16.043956043956044,4209.77,4207.61,High Value,Champion,London,55+,Male
CUST_00175,313,8,779.3199999999999,1,3,2,2.0,1047,97.41499999999999,81.85714285714286,4,-49.97,4.458987783595113,434.37,440.41,Low Value,Others,Chicago,46-55,Male
CUST_00176,62,12,3049.92,5,4,4,4.333333333333333,214,254.16,8.272727272727273,5,-17.379999999999967,44.12087912087912,11213.76,11311.95,Premium,Champion,Phoenix,46-55,Female
CUST_00177,187,3,627.1700000000001,3,2,2,2.3333333333333335,983,209.0566666666667,273.5,2,0.0,1.3345521023765996,279.0,283.87,Low Value,Others,Los Angeles,18-25,Other
CUST_00178,130,19,2248.15,3,5,4,4.0,939,118.32368421052632,40.833333333333336,5,-32.506222222222235,8.938775510204081,1057.67,1065.72,Medium Value,Loyal Customer,Paris,46-55,Other
CUST_00179,252,2,143.12,2,1,1,1.3333333333333333,453,71.56,31.0,2,0.0,11.774193548387096,842.56,848.32,Medium Value,Lost,Los Angeles,55+,Male
CUST_00180,22,49,14584.96,5,5,5,5.0,932,297.6522448979592,17.604166666666668,6,77.42194999999998,20.733727810650887,6171.44,6116.77,Premium,Champion,Houston,36-45,Female
CUST_00181,66,10,3241.68,4,4,4,4.0,284,324.168,15.11111111111111,5,310.16799999999995,24.154411764705884,7830.09,7794.42,Premium,Champion,Berlin,36-45,Other
CUST_00182,6,46,10067.95,5,5,5,5.0,399,218.86847826086958,7.377777777777778,6,-57.96043478260876,49.472891566265055,10828.06,11262.11,Premium,Champion,New York,36-45,Male
CUST_00183,601,1,370.05,1,1,2,1.3333333333333333,663,370.05,365.0,1,0.0,1.0,370.05,373.64,Low Value,Lost,New York,55+,Male
CUST_00184,260,3,200.7,2,2,1,1.6666666666666667,485,66.89999999999999,53.0,2,0.0,6.886792452830188,460.73,461.18,Low Value,Lost,New York,18-25,Female
CUST_00185,209,18,2573.51,3,4,4,3.6666666666666665,1030,142.9727777777778,42.11764705882353,6,-35.78999999999999,8.666201117318435,1239.03,1228.54,Medium Value,Loyal Customer,Houston,55+,Female
CUST_00186,184,7,1625.39,3,3,3,3.0,701,232.1985714285714,70.0,5,273.3883333333333,5.214285714285714,1210.75,1220.81,Medium Value,Loyal Customer,New York,18-25,Female
CUST_00187,375,3,205.41000000000005,1,2,1,1.3333333333333333,705,68.47000000000001,66.0,2,0.0,5.53030303030303,378.66,396.47,Low Value,Lost,Sydney,18-25,Other
CUST_00188,247,5,904.64,2,3,3,2.6666666666666665,485,180.92800000000003,30.0,3,-28.23666666666665,12.166666666666666,2201.29,2206.82,High Value,Needs Attention,London,46-55,Other
CUST_00189,233,4,1418.77,2,2,3,2.3333333333333335,616,354.6925,96.0,4,316.7349999999999,3.8020833333333335,1348.57,1330.05,Medium Value,Others,Toronto,26-35,Female
CUST_00190,71,16,2586.95,4,4,4,4.0,554,161.684375,24.933333333333334,5,-0.26625000000001364,14.63903743315508,2366.9,2365.89,High Value,Champion,Chicago,26-35,Female
CUST_00191,5,26,5275.48,5,5,5,5.0,838,202.9030769230769,30.6,6,86.86615384615382,11.928104575163399,2420.25,2439.33,High Value,Champion,Chicago,46-55,Other
CUST_00192,40,2,156.8,5,1,1,2.3333333333333335,101,78.4,0.0,2,0.0,52.142857142857146,4088.0,4116.8,High Value,New Customer,New York,18-25,Female
CUST_00193,353,1,93.62,1,1,1,1.0,529,93.62,365.0,1,0.0,1.0,93.62,94.18,Low Value,Lost,Berlin,18-25,Female
CUST_00194,153,5,1634.34,3,3,3,3.0,214,326.868,0.0,4,333.23833333333334,52.142857142857146,17043.83,17022.52,Premium,Loyal Customer,Toronto,46-55,Other
CUST_00195,61,20,3893.71,5,5,5,5.0,130,194.6855,0.42105263157894735,6,171.92300000000006,52.142857142857146,10151.46,10170.26,Premium,Champion,Houston,36-45,Other
CUST_00196,128,18,3752.12,3,4,4,3.6666666666666665,1084,208.45111111111112,48.35294117647059,6,-122.40888888888892,7.548661800486618,1573.53,1558.25,Medium Value,Loyal Customer,London,36-45,Other
CUST_00197,270,2,327.96,2,1,2,1.6666666666666667,399,163.98,12.0,2,0.0,30.416666666666668,4987.72,5031.31,High Value,Lost,Houston,55+,Other
CUST_00198,246,2,351.58,2,1,2,1.6666666666666667,357,175.79,34.0,2,0.0,10.735294117647058,1887.16,1922.23,High Value,Lost,Toronto,46-55,Male
CUST_00199,316,3,819.51,1,2,2,1.6666666666666667,978,273.17,230.0,2,0.0,1.5869565217391304,433.51,429.15,Low Value,Lost,London,46-55,Male
CUST_00200,300,2,500.04,1,1,2,1.3333333333333333,397,250.01999999999998,33.0,2,0.0,11.06060606060606,2765.37,2746.86,High Value,Lost,Phoenix,55+,Other
CUST_00201,128,7,1419.9699999999998,3,3,3,3.0,189,202.85285714285712,0.0,5,-210.8175,52.142857142857146,10577.33,10579.92,Premium,Loyal Customer,Los Angeles,36-45,Male
CUST_00202,3,30,6286.87,5,5,5,5.0,546,209.56233333333333,16.413793103448278,6,-33.51000000000002,22.23739495798319,4660.12,4808.53,High Value,Champion,Paris,36-45,Male
CUST_00203,68,11,1223.34,4,4,3,3.6666666666666665,327,111.21272727272729,17.8,5,86.32566666666668,20.50561797752809,2280.49,2234.8,High Value,Loyal Customer,London,26-35,Other
CUST_00204,496,1,174.79,1,1,1,1.0,822,174.79,365.0,1,0.0,1.0,174.79,174.7,Low Value,Lost,Los Angeles,26-35,Male
CUST_00205,188,4,1139.34,3,2,3,2.6666666666666665,308,284.835,15.333333333333334,4,-468.76000000000005,23.804347826086957,6780.31,6850.26,Premium,Others,Berlin,26-35,Female
CUST_00206,14,37,12220.99,5,5,5,5.0,439,330.297027027027,9.972222222222221,6,339.79485380116967,36.601671309192206,12089.42,12172.69,Premium,Champion,New York,18-25,Male
CUST_00207,56,23,6184.21,5,5,5,5.0,747,268.8786956521739,27.954545454545453,6,48.47,13.05691056910569,3510.73,3533.46,High Value,Champion,Chicago,55+,Female
CUST_00208,253,5,1338.59,2,3,3,2.6666666666666665,981,267.71799999999996,136.75,4,299.83000000000004,2.669104204753199,714.57,716.75,Medium Value,Needs Attention,Houston,36-45,Other
CUST_00209,67,23,6498.05,4,5,5,4.666666666666667,795,282.5239130434783,28.59090909090909,6,16.818409090909086,12.766295707472178,3606.78,3594.61,High Value,Champion,Berlin,18-25,Male
CUST_00210,73,12,1684.98,4,4,3,3.6666666666666665,650,140.415,46.72727272727273,4,57.10333333333334,7.811284046692607,1096.82,1101.74,Medium Value,Loyal Customer,New York,46-55,Male
CUST_00211,246,8,2044.89,2,3,4,3.0,934,255.61124999999998,89.28571428571429,5,296.87750000000005,4.088,1044.94,1055.22,Medium Value,Needs Attention,Toronto,55+,Other
CUST_00212,395,3,334.1,1,2,2,1.6666666666666667,631,111.36666666666667,30.5,3,0.0,11.967213114754099,1332.75,1333.79,Medium Value,Lost,Los Angeles,18-25,Other
CUST_00213,482,4,488.32,1,2,2,1.6666666666666667,1092,122.08,64.0,3,31.390000000000015,5.703125,696.24,684.53,Medium Value,Lost,Sydney,18-25,Other
CUST_00214,58,15,3152.9,5,4,4,4.333333333333333,119,210.19333333333333,0.0,6,-159.82678571428562,52.142857142857146,10960.08,10967.09,Premium,Champion,Phoenix,46-55,Female
CUST_00215,264,2,378.98,2,1,2,1.6666666666666667,356,189.49,16.0,2,0.0,22.8125,4322.74,4419.55,High Value,Lost,Phoenix,18-25,Female
CUST_00216,70,10,3120.08,4,4,4,4.0,199,312.008,6.444444444444445,4,98.47999999999996,52.142857142857146,16268.99,16235.95,Premium,Champion,London,18-25,Other
CUST_00217,69,13,2865.54,4,4,4,4.0,359,220.42615384615385,15.25,6,202.67523809523806,23.934426229508198,5275.77,5298.07,High Value,Champion,Los Angeles,26-35,Other
CUST_00218,242,2,881.59,2,1,2,1.6666666666666667,826,440.795,331.0,2,0.0,1.1027190332326284,486.07,493.97,Low Value,Lost,Berlin,46-55,Other
CUST_00219,39,7,2269.83,5,3,4,4.0,100,324.26142857142855,0.0,3,106.27999999999992,52.142857142857146,16907.92,16914.61,Premium,Loyal Customer,Sydney,46-55,Female
CUST_00220,275,3,158.54,2,2,1,1.6666666666666667,583,52.846666666666664,96.0,2,0.0,3.8020833333333335,200.93,198.98,Low Value,Lost,New York,46-55,Other
CUST_00221,191,4,1076.6,3,2,3,2.6666666666666665,315,269.15,19.333333333333332,4,-492.04999999999995,18.879310344827587,5081.37,5007.93,High Value,Others,London,55+,Other
CUST_00222,223,5,1159.74,2,3,3,2.6666666666666665,913,231.948,91.75,5,-117.27000000000001,3.9782016348773843,922.74,877.22,Medium Value,Needs Attention,Houston,46-55,Other
CUST_00223,24,56,12851.88,5,5,5,5.0,576,229.49785714285716,8.872727272727273,6,-159.69714285714286,41.13729508196721,9440.92,9423.8,Premium,Champion,Phoenix,36-45,Female
CUST_00224,65,11,4849.45,4,4,5,4.333333333333333,161,440.85909090909087,3.3,5,158.19666666666666,52.142857142857146,22325.665,22325.67,Premium,Champion,Paris,55+,Male
CUST_00225,96,14,2262.0,4,4,4,4.0,987,161.57142857142858,53.53846153846154,6,78.20285714285714,6.817528735632184,1101.52,1112.71,Medium Value,Champion,Phoenix,55+,Male
CUST_00226,70,12,3395.98,4,4,4,4.0,204,282.99833333333333,6.454545454545454,5,-99.02999999999997,52.142857142857146,14756.34,14743.41,Premium,Champion,Paris,36-45,Male
CUST_00227,304,3,1367.02,1,2,3,2.0,455,455.67333333333335,29.0,2,0.0,12.586206896551724,5735.2,5676.76,High Value,Others,Houston,46-55,Male
CUST_00228,83,10,2352.19,4,4,4,4.0,790,235.219,63.0,6,-234.19800000000004,5.7936507936507935,1362.78,1360.74,Medium Value,Champion,Sydney,36-45,Male
CUST_00229,173,2,87.71000000000001,3,1,1,1.6666666666666667,234,43.855000000000004,0.0,2,0.0,52.142857142857146,2286.73,2325.16,High Value,Others,London,18-25,Male
CUST_00230,188,7,1182.7,3,3,3,3.0,441,168.95714285714286,27.333333333333332,4,180.95083333333332,13.353658536585366,2256.2,2216.62,High Value,Loyal Customer,Paris,26-35,Other
CUST_00231,271,2,158.31,2,1,1,1.3333333333333333,576,79.155,128.0,2,0.0,2.8515625,225.72,232.68,Low Value,Lost,Sydney,26-35,Male
CUST_00232,259,5,310.25,2,3,1,2.0,472,62.05,36.0,3,-8.333333333333329,10.13888888888889,629.12,623.38,Low Value,Others,Houston,18-25,Male
CUST_00233,182,5,882.1,3,3,3,3.0,892,176.42000000000002,159.5,4,-304.12500000000006,2.2884012539184955,403.72,551.82,Low Value,Loyal Customer,Berlin,26-35,Male
CUST_00234,269,4,2144.87,2,2,4,2.6666666666666665,939,536.2175,175.0,3,-68.84500000000003,2.085714285714286,1118.4,1143.62,Medium Value,Others,Houston,18-25,Female
CUST_00235,137,15,2507.83,3,4,4,3.6666666666666665,713,167.18866666666665,33.0,6,-47.09982142857146,11.06060606060606,1849.21,1860.34,Medium Value,Loyal Customer,Chicago,18-25,Male
CUST_00236,249,1,991.68,2,1,3,2.0,315,991.68,365.0,1,0.0,1.0,991.68,982.51,Medium Value,Others,New York,26-35,Female
CUST_00237,154,13,5297.74,3,4,5,4.0,930,407.5184615384615,55.166666666666664,5,-35.8983333333332,6.616314199395771,2696.27,2665.81,High Value,Loyal Customer,Toronto,18-25,Male
CUST_00238,1,45,13417.98,5,5,5,5.0,543,298.1773333333333,10.931818181818182,6,148.39339920948615,33.38877338877339,9955.78,9996.1,Premium,Champion,New York,26-35,Male
CUST_00239,58,5,469.37,5,3,2,3.3333333333333335,119,93.874,0.0,3,127.54833333333335,52.142857142857146,4894.86,4895.17,High Value,Others,Houston,46-55,Male
CUST_00240,76,16,5197.280000000001,4,4,5,4.333333333333333,298,324.83000000000004,10.666666666666666,6,-223.97750000000002,34.21875,11115.28,11145.13,Premium,Champion,Berlin,26-35,Other
CUST_00241,90,1,395.23,4,1,2,2.3333333333333335,151,395.23,365.0,1,0.0,1.0,395.23,390.03,Low Value,New Customer,London,26-35,Female
CUST_00242,277,1,1100.41,2,1,3,2.0,552,1100.41,365.0,1,0.0,1.0,1100.41,1087.32,Medium Value,Others,New York,46-55,Female
CUST_00243,94,2,391.48,4,1,2,2.3333333333333335,155,195.74,0.0,2,0.0,52.142857142857146,10206.44,10194.77,Premium,New Customer,London,55+,Other
CUST_00244,140,7,1179.25,3,3,3,3.0,1095,168.46428571428572,133.33333333333334,6,47.87583333333336,2.7375,461.17,488.49,Low Value,Loyal Customer,New York,26-35,Female
CUST_00245,3,38,9484.04,5,5,5,5.0,482,249.58,11.297297297297296,6,230.1010526315789,32.30861244019139,8063.58,8074.05,Premium,Champion,Toronto,18-25,Female
CUST_00246,259,3,660.99,2,2,2,2.0,764,220.33,144.5,2,0.0,2.5259515570934257,556.54,563.22,Low Value,Lost,Phoenix,36-45,Female
CUST_00247,196,7,1595.37,3,3,3,3.0,595,227.91,43.333333333333336,4,90.03166666666667,8.423076923076923,1919.7,1918.9,High Value,Loyal Customer,Los Angeles,46-55,Other
CUST_00248,618,1,94.58,1,1,1,1.0,1076,94.58,365.0,1,0.0,1.0,94.58,94.34,Low Value,Lost,Houston,26-35,Male
CUST_00249,293,3,533.69,2,2,2,2.0,981,177.89666666666668,217.5,3,0.0,1.6781609195402298,298.54,292.69,Low Value,Lost,Berlin,46-55,Male
CUST_00250,83,3,1982.06,4,2,4,3.3333333333333335,144,660.6866666666666,0.0,2,0.0,52.142857142857146,22325.665,22325.67,Premium,New Customer,Houston,46-55,Other
CUST_00251,66,17,3523.93,4,4,4,4.0,724,207.29,36.875,6,95.78319444444446,9.898305084745763,2051.82,2030.27,High Value,Champion,Toronto,18-25,Female
CUST_00252,62,18,2772.46,5,4,4,4.333333333333333,196,154.02555555555557,4.235294117647059,6,-84.7288888888889,52.142857142857146,8031.33,8024.68,Premium,Champion,Sydney,18-25,Female
CUST_00253,183,1,91.28,3,1,1,1.6666666666666667,244,91.28,365.0,1,0.0,1.0,91.28,92.82,Low Value,Others,New York,26-35,Female
CUST_00254,62,19,4687.14,5,5,5,5.0,269,246.69157894736844,8.055555555555555,6,183.12500000000006,45.310344827586206,11177.68,11042.38,Premium,Champion,Chicago,26-35,Other
CUST_00255,87,12,1662.9,4,4,3,3.6666666666666665,781,138.57500000000002,55.90909090909091,6,85.66666666666666,6.528455284552845,904.68,904.05,Medium Value,Loyal Customer,Phoenix,46-55,Female
CUST_00256,391,3,1025.41,1,2,3,2.0,850,341.80333333333334,189.5,3,0.0,1.9261213720316623,658.35,674.02,Medium Value,Others,Los Angeles,46-55,Female
CUST_00257,474,2,142.0,1,1,1,1.0,1036,71.0,404.0,2,0.0,0.9034653465346535,64.15,72.55,Low Value,Lost,New York,46-55,Female
CUST_00258,202,3,1239.46,3,2,3,2.6666666666666665,849,413.15333333333336,84.5,2,0.0,4.319526627218935,1784.63,1795.87,Medium Value,Others,Houston,18-25,Other
CUST_00259,135,7,2094.4700000000003,3,3,4,3.3333333333333335,196,299.21000000000004,0.0,3,106.17250000000004,52.142857142857146,15601.66,15604.84,Premium,Loyal Customer,Berlin,46-55,Female
CUST_00260,26,19,4332.45,5,5,5,5.0,515,228.0236842105263,23.61111111111111,6,148.34633333333335,15.458823529411765,3524.98,3545.87,High Value,Champion,Toronto,55+,Other
CUST_00261,65,4,541.26,4,2,2,2.6666666666666665,126,135.315,0.0,4,68.18,52.142857142857146,7055.71,7038.06,Premium,New Customer,London,26-35,Male
CUST_00262,473,1,129.22,1,1,1,1.0,1015,129.22,365.0,1,0.0,1.0,129.22,129.34,Low Value,Lost,Sydney,26-35,Other
CUST_00263,4,57,13788.77,5,5,5,5.0,1008,241.90824561403508,16.285714285714285,6,67.73108374384233,22.412280701754387,5421.72,5474.32,High Value,Champion,Los Angeles,36-45,Male
CUST_00264,242,3,1228.27,2,2,3,2.3333333333333335,346,409.42333333333335,20.0,3,0.0,18.25,7471.98,7391.39,Premium,Others,Paris,55+,Male
CUST_00265,305,2,654.81,1,1,2,1.3333333333333333,598,327.405,139.0,2,0.0,2.6258992805755397,859.73,833.11,Medium Value,Lost,Los Angeles,46-55,Other
CUST_00266,199,1,510.26,3,1,2,2.0,260,510.26,365.0,1,0.0,1.0,510.26,514.2,Low Value,Others,Berlin,18-25,Female
CUST_00267,199,8,2449.0299999999997,3,3,4,3.3333333333333335,1025,306.12874999999997,105.57142857142857,6,-33.44750000000005,3.4573748308525034,1058.4,1084.48,Medium Value,Loyal Customer,Chicago,36-45,Other
CUST_00268,242,2,1181.27,2,1,3,2.0,317,590.635,14.0,2,0.0,26.071428571428573,15398.7,16049.83,Premium,Others,Toronto,18-25,Male
CUST_00269,175,7,1582.99,3,3,3,3.0,550,226.14142857142858,45.0,5,-375.16249999999997,8.11111111111111,1834.26,1830.8,Medium Value,Loyal Customer,Los Angeles,18-25,Female
CUST_00270,88,13,2802.26,4,4,4,4.0,311,215.55846153846156,12.166666666666666,5,-42.77595238095242,30.0,6466.75,6424.8,Premium,Champion,Paris,46-55,Other
CUST_00271,754,1,271.07,1,1,1,1.0,967,271.07,365.0,1,0.0,1.0,271.07,272.2,Low Value,Lost,Paris,46-55,Female
CUST_00272,262,3,223.67,2,2,1,1.6666666666666667,964,74.55666666666666,203.0,2,0.0,1.7980295566502462,134.06,134.93,Low Value,Lost,New York,46-55,Female
CUST_00273,271,2,109.05,2,1,1,1.3333333333333333,420,54.525,2.0,2,0.0,52.142857142857146,2843.09,2799.45,High Value,Lost,Toronto,55+,Other
CUST_00274,390,2,173.95,1,1,1,1.0,609,86.975,28.0,2,0.0,13.035714285714286,1133.78,1137.06,Medium Value,Lost,Chicago,55+,Female
CUST_00275,65,4,1521.16,4,2,3,3.0,126,380.28999999999996,0.0,4,-430.26,52.142857142857146,19829.41,19754.27,Premium,New Customer,Houston,55+,Other
CUST_00276,199,7,834.07,3,3,2,2.6666666666666665,533,119.15285714285714,45.166666666666664,5,9.425833333333344,8.08118081180812,962.9,964.41,Medium Value,Others,Phoenix,36-45,Male
CUST_00277,483,2,232.71,1,1,1,1.0,926,116.35499999999999,133.0,2,0.0,2.744360902255639,319.32,315.42,Low Value,Lost,Phoenix,18-25,Other
CUST_00278,233,3,87.36,2,2,1,1.6666666666666667,824,29.12,229.0,2,0.0,1.5938864628820961,46.41,46.97,Low Value,Lost,London,46-55,Female
CUST_00279,464,1,33.06,1,1,1,1.0,555,33.06,365.0,1,0.0,1.0,33.06,32.76,Low Value,Lost,Toronto,46-55,Other
CUST_00280,141,1,164.46,3,1,1,1.6666666666666667,202,164.46,365.0,1,0.0,1.0,164.46,164.11,Low Value,Others,London,46-55,Female
CUST_00281,256,2,241.73,2,1,1,1.3333333333333333,474,120.865,31.0,2,0.0,11.774193548387096,1423.09,1401.23,Medium Value,Lost,London,55+,Male
CUST_00282,106,16,3695.15,4,4,4,4.0,662,230.94687499999998,32.666666666666664,6,151.75374999999997,11.173469387755103,2580.48,2630.18,High Value,Champion,Sydney,55+,Male
CUST_00283,47,16,4980.94,5,4,5,4.666666666666667,108,311.30875,0.0,6,139.14499999999998,52.142857142857146,16232.53,16233.34,Premium,Champion,Phoenix,55+,Female
CUST_00284,39,31,6706.6900000000005,5,5,5,5.0,879,216.34483870967745,24.766666666666666,6,73.34245833333333,14.737550471063258,3188.39,3151.01,High Value,Champion,Houston,46-55,Female
CUST_00285,83,5,1385.32,4,3,3,3.3333333333333335,144,277.06399999999996,0.0,4,340.89833333333337,52.142857142857146,14446.91,14441.39,Premium,Loyal Customer,Los Angeles,26-35,Other
CUST_00286,1,45,10716.74,5,5,5,5.0,543,238.14977777777779,10.659090909090908,6,-26.542430830039535,34.24307036247335,8154.98,8177.62,Premium,Champion,Houston,18-25,Female
